IPCC_annex,C_group_IM24_sh,Country_code_A3,Name,Substance,Y_1970,Y_1971,Y_1972,Y_1973,Y_1974,Y_1975,Y_1976,Y_1977,Y_1978,Y_1979,Y_1980,Y_1981,Y_1982,Y_1983,Y_1984,Y_1985,Y_1986,Y_1987,Y_1988,Y_1989,Y_1990,Y_1991,Y_1992,Y_1993,Y_1994,Y_1995,Y_1996,Y_1997,Y_1998,Y_1999,Y_2000,Y_2001,Y_2002,Y_2003,Y_2004,Y_2005,Y_2006,Y_2007,Y_2008,Y_2009,Y_2010,Y_2011,Y_2012,Y_2013,Y_2014,Y_2015,Y_2016,Y_2017,Y_2018,Y_2019,Y_2020,Y_2021,Y_2022,Y_2023,Y_2024
Non-Annex_I,OECD_Europe,GIB,Gibraltar,GWP_100_AR5_GHG,81.46714665,82.54660898,72.50726663,73.048036,73.06260194,76.22391401,75.6108387,72.52672977,69.36421775,92.31662969,107.6911515,101.2333605,111.3542854,101.7062727,98.37227949,104.6507654,130.7392569,142.5450082,158.2146733,151.5295349,157.8634795,217.7158315,256.4640521,259.6265747,304.3975783,298.0346324,304.3314114,313.9148509,329.7799852,342.4343913,358.2242876,367.6500677,374.0028701,380.371104,412.1650323,424.803737,443.8396369,440.7423333,450.108519,491.2400531,494.5004771,478.7638604,488.4249374,520.1392944,558.2456592,608.9419665,634.6855727,672.9981962,713.6762979,741.741044,662.4023409,664.6864792,659.0709526,652.7014141,658.9045269
Non-Annex_I,Western_Africa,GIN,Guinea,GWP_100_AR5_GHG,4324.650355,4342.672767,4405.677781,4530.52106,4643.916652,4783.803397,4845.817725,4905.710585,4951.306809,5080.01816,5106.230842,5134.290287,5416.262763,5566.972548,5551.777556,5381.643401,5110.586129,5767.93795,5984.127188,6219.523329,6897.694379,7211.155359,6763.424443,7090.751455,7549.005492,7808.715505,8850.269074,8160.341524,8549.165074,9747.851917,10500.14904,10772.13042,11188.40014,11676.27505,12093.62599,12561.40922,13092.19751,13562.7771,14155.79057,14729.94096,16597.92905,16852.54366,17433.16441,17899.56748,18494.72213,19743.24686,20959.71446,21690.28903,23010.29367,24910.67673,26291.24055,27113.10403,28636.72801,28615.12963,29375.91394
Non-Annex_I,Rest Central America,GLP,Guadeloupe,GWP_100_AR5_GHG,412.7711638,419.8469701,446.3439942,457.9786697,439.7395162,473.5030517,473.6837013,494.0315236,504.5165579,507.8059428,505.5854574,572.5355181,614.3326316,649.9426545,710.4199464,692.3296873,691.1100384,757.4916735,838.3025227,886.8600877,932.8148638,983.6356295,932.0521382,976.4515342,1018.449585,998.4799002,1030.625353,1072.874648,1082.760826,1056.86455,873.8125305,902.2962262,988.3280482,987.6640325,954.510656,963.0837512,1047.389125,1094.364115,1109.887986,1170.328956,1296.989022,1394.581512,1393.856175,1396.291418,1400.118752,1408.313886,1409.817274,1409.164644,1411.933477,1410.610319,1409.195536,1408.905889,1408.614282,1411.036575,1448.909554
Non-Annex_I,Western_Africa,GMB,Gambia,GWP_100_AR5_GHG,605.2337651,624.8593924,626.365545,631.2950922,650.2479997,669.5569558,664.1062694,674.0491321,707.8535025,724.3694552,749.155006,758.3287025,755.7314788,749.0028673,741.9436105,766.9132068,780.6124983,875.7816292,889.9672852,883.1055959,926.6657503,994.3449967,976.668409,987.8812797,1030.236533,1041.778054,1057.244533,1058.828226,1088.022053,1130.874259,1247.215346,1241.116694,1266.501374,1392.206997,1446.867559,1481.832456,1543.379913,1577.443511,1654.512171,1832.535131,1879.374802,1736.818262,1733.496947,1816.070088,1929.698898,2022.491824,1973.075691,1915.404636,1761.697468,1805.526672,1747.000607,1740.892651,1816.266835,1842.396336,1859.505153
Non-Annex_I,Western_Africa,GNB,Guinea-Bissau,GWP_100_AR5_GHG,673.0976358,670.4324417,703.8894815,709.0913023,762.2272981,866.4667755,930.572173,941.6849347,922.0031251,959.5648677,994.4193288,1083.240278,1262.653311,1241.49564,1267.387808,1254.136363,1279.376263,1402.784383,1425.466853,1505.253837,1651.364085,1725.88369,1719.001401,1752.234468,1786.080792,1842.89305,1864.674067,1860.399662,1871.278506,1955.395596,2001.110737,1967.716911,2009.161046,2073.326902,2094.251324,2152.230939,2249.898963,2359.006365,2438.001272,2574.755773,2703.097249,2701.073917,2810.399592,2891.681828,2755.335007,2896.541816,2961.865796,2869.84154,2973.385882,3038.121907,3045.68234,3087.985529,3145.361092,3148.825505,3188.63325
Non-Annex_I,Western_Africa,GNQ,Equatorial Guinea,GWP_100_AR5_GHG,125.1240127,125.4567415,131.4806781,108.656696,115.5156453,118.9984551,122.3948349,123.0039937,159.0461526,157.0292401,162.4352212,173.2431569,170.9880713,144.9177562,156.8391317,148.1729376,156.457753,177.4087489,175.3213555,191.9657814,185.1974442,192.5606841,195.0010931,212.9828065,2820.867382,3212.300085,5332.20856,7638.068708,9480.866445,10376.6114,12066.56075,13340.32157,10484.41686,11723.29759,16184.58641,15595.02183,16941.31623,18133.39792,16989.69174,14346.21784,14990.99067,15046.62411,14843.83898,13988.25011,14064.65205,14281.47726,13173.4775,11777.83994,10649.48105,10024.38103,9769.521729,9297.521516,9125.476113,7974.67531,8138.701943
Annex_I,OECD_Europe,GRC,Greece,GWP_100_AR5_GHG,44557.5169,46131.15234,53501.3431,56915.91319,57109.04468,59137.6455,64406.32202,66639.62736,69560.63274,72964.82466,73174.59356,72735.93222,74337.16711,78000.92932,79911.87273,83377.66104,82931.22755,87981.14612,92920.43545,97545.79389,98293.58484,98062.24488,99944.41288,99928.78184,102416.4952,106703.7367,107582.9019,108733.3148,112830.8027,113914.3885,120004.0893,120795.3998,121317.4002,124619.1444,124712.9413,126783.0426,123341.7415,127745.5013,123231.2409,117485.7011,110794.9398,107934.0147,103429.6074,95849.56722,93022.12055,91440.437,89956.67772,90425.82998,87920.42105,82080.57942,72283.34882,73506.03517,74624.3086,70597.9909,71500.07545
Non-Annex_I,Rest Central America,GRD,Grenada,GWP_100_AR5_GHG,52.30998099,54.61125195,54.98358502,55.75640278,53.19445697,54.32379784,55.36041298,58.10335392,59.59901013,59.11429061,58.85558144,63.54777999,62.51465497,62.26272388,63.86111415,63.10560618,66.04981413,72.64569982,75.75362583,76.42373119,92.84604063,93.31079026,95.34945692,102.5074283,113.4245838,107.1236982,111.7609147,137.0435272,125.9967631,127.839265,103.7394924,105.0802941,110.6075824,117.8606602,114.62202,120.3921237,130.7404758,140.7764398,149.8324075,157.315359,169.6336936,142.3245465,145.6444906,173.9722428,162.0553581,169.8062486,180.7162764,181.7195894,198.3079141,237.0068981,210.6811837,218.3766538,228.9443716,233.5517644,240.9909188
Annex_I,OECD_Europe,GRL,Greenland,GWP_100_AR5_GHG,56.46330805,57.47933612,58.59241482,55.22501696,56.02137533,56.28550925,56.27877337,54.81960132,55.70822825,55.98063785,56.56005836,57.8568668,58.51081779,58.71805966,58.81432853,59.34666252,59.65848005,60.08780823,60.42833981,60.79784162,61.13999883,61.08551783,61.14386304,60.97260719,60.80754437,60.68223604,60.5717537,60.34099685,60.26173181,60.06494513,59.3081222,59.48650577,59.34470055,59.70321145,668.5328147,675.5598253,689.5594132,680.120414,697.3211015,614.8125152,707.9148345,748.4377311,603.6789332,602.5093531,545.4177844,584.5260665,580.8820317,568.0872982,573.0401004,588.7467992,591.9946374,613.1665995,655.4911452,649.9809374,659.2546312
Non-Annex_I,Rest Central America,GTM,Guatemala,GWP_100_AR5_GHG,8348.794949,8780.484644,9381.901331,9558.069347,9473.535663,9903.608768,9557.221647,10451.013,11054.65298,11771.46613,12253.76263,11860.4478,11533.62103,11402.52869,11702.36021,12026.26782,11700.53939,12113.85517,12278.51161,12703.21009,13079.71503,13673.00316,14833.64676,15827.33035,16213.63335,17430.27842,17417.93046,18054.51132,19967.90322,20574.27707,21645.2321,22524.95544,23630.29589,23504.1516,24331.71917,25629.05566,26244.29273,27318.12607,26772.52543,28110.61133,28210.77037,28797.10048,29771.35372,31448.74123,33137.07369,36233.92318,37841.40473,37312.19862,39586.91458,40973.29677,39544.93856,42517.37365,41487.33294,42992.88463,43472.16809
Non-Annex_I,Rest South America,GUF,French Guiana,GWP_100_AR5_GHG,111.0393106,111.7995283,131.3292936,132.3625402,119.4604959,141.0756317,130.046475,144.082515,146.3263948,147.9090734,149.3621971,138.9411699,169.9412007,215.9004837,190.0308984,178.4452367,224.8643257,282.6399857,279.7558869,316.8759948,359.891497,411.5096994,349.4513534,431.4380763,407.3050814,454.4825733,481.3172476,498.3388794,540.2198645,528.4291204,317.5379078,292.5417415,280.6927983,322.4145208,328.1141566,329.6302653,327.0695268,349.0283114,363.6987449,461.2606276,462.7651609,492.2325844,506.4339175,506.6225745,510.6730526,515.1012196,527.0453879,526.1214058,532.7683075,538.4336127,541.2900349,550.3175184,554.9365435,577.0085689,586.2601867
Non-Annex_I,Oceania,GUM,Guam,GWP_100_AR5_GHG,26.82535415,22.39855866,22.00442847,21.51268089,19.30003326,18.91015285,15.76375339,15.96898377,16.15827309,16.21369169,15.73824031,16.153953,15.59869004,16.22704007,16.29509341,16.09973158,16.16783912,16.30100177,16.81123426,12.82275864,12.16863819,12.26239929,12.4567941,12.68059415,12.77733797,12.85734608,12.93565893,13.07579248,13.11316524,13.25563784,13.38395751,15.34005679,15.50277832,15.52987053,15.61113023,15.62782225,15.63885501,15.70441494,15.67205637,15.7311743,15.78143491,15.95564692,16.28767326,16.28760923,16.39622809,16.46250834,16.58284186,16.76531521,16.95186476,17.14542334,17.39196111,17.40820829,17.56835501,17.73261142,17.95182986
Non-Annex_I,Rest South America,GUY,Guyana,GWP_100_AR5_GHG,3018.331031,3014.056743,2960.216234,3280.80167,3292.713415,3670.377952,3443.072792,3713.951534,3495.494403,3122.573879,3330.385924,3326.666889,3129.085494,2853.594779,3044.441539,2902.779721,2851.986516,2828.009191,2868.55332,2650.315999,2471.66348,2609.758521,2662.070467,2827.693832,3131.036533,3487.360056,3565.440122,3764.893996,3704.130522,3773.988641,3513.125324,3471.620774,3325.353609,3531.068155,3473.77164,3193.018273,3016.826188,3326.649199,3401.232579,3488.94243,3696.87694,3822.918193,4042.896422,4187.999183,4461.554329,4559.557212,4633.060456,4787.582059,4858.442493,5192.599054,6255.590247,6309.352733,7790.828124,8586.034971,8730.861826
Non-Annex_I,China +,HKG,Hong Kong,GWP_100_AR5_GHG,11596.02096,11830.86945,12168.89262,12279.65578,13771.73229,13713.11349,15682.20688,17908.00966,19069.03544,18190.6573,18749.44638,20000.10889,22406.14283,25977.29702,28516.78839,29672.85832,33647.23987,33708.97706,37355.89787,38404.57218,39245.40546,42875.8395,47924.87646,48944.23878,42596.23335,43058.88463,40469.28533,38819.85916,47235.9776,50413.19151,46643.71393,46506.72974,45522.39599,49128.63971,45297.97638,47627.46774,47106.0849,49186.41842,47918.23103,50020.9618,47127.41678,50163.69528,49662.54985,51222.43058,52649.73846,49368.7837,50276.42119,49415.75446,49395.99308,48947.76409,39598.85239,40027.96421,37640.80446,39730.67462,40307.05204
Non-Annex_I,Rest Central America,HND,Honduras,GWP_100_AR5_GHG,5278.477486,5359.395912,5489.229934,5655.312449,5890.456122,6090.912566,6239.963326,6472.080317,6583.530729,6761.306483,6972.781705,6986.935205,7044.542385,8094.038425,8473.447972,8240.695347,8236.939077,8419.915759,8519.656797,8696.208097,8606.516323,8704.128075,9052.163343,8824.458788,9672.656125,10078.97942,10414.59633,10551.80188,11069.99708,10529.97415,10971.2583,12063.80188,13288.95829,14847.05333,15935.16577,15082.60571,16233.79463,17495.04818,17803.86061,17801.8424,17864.21636,19119.22853,19783.24597,20167.837,20133.75893,21197.39327,20260.56488,19763.63765,19632.8676,21058.5048,20405.76418,21739.04416,22203.75289,23782.18755,24387.07079
Annex_I,Central Europe,HRV,Croatia,GWP_100_AR5_GHG,22739.10267,23462.65014,22923.82394,24755.46322,26711.58748,28031.60463,27897.61248,28227.19431,29764.20161,30985.78563,29218.25004,31259.28751,32722.77381,36569.23329,37399.91606,38048.10743,40559.01021,39751.47137,42558.38542,40709.58376,32830.38081,25684.50292,23446.05371,23290.97769,22400.98143,22904.18619,23728.57369,25013.2016,24909.67681,25916.1469,25413.55335,26473.23871,27201.99079,28741.11036,29222.18375,29284.96558,29715.12076,31259.69482,30125.97619,28301.25722,27834.60849,27543.73495,25994.73757,25586.72104,24945.30675,25577.70894,26112.5567,26788.04129,25711.67437,26010.8858,25434.96193,25537.98859,25394.73921,26802.4085,26841.82907
Non-Annex_I,Rest Central America,HTI,Haiti,GWP_100_AR5_GHG,6101.724491,6238.623779,6330.417552,6328.84017,6296.695372,6279.502094,6552.751778,6644.55763,6847.142241,6924.292875,6997.115957,6953.342711,7156.74329,7322.595824,7374.776191,7342.199984,7243.614509,7236.413288,7256.212224,7203.890641,7248.00745,7446.966714,7849.68119,7575.359645,7130.473733,7945.476173,8246.136565,8746.866231,8946.409812,9135.45251,9647.961992,9746.460991,10057.57311,10128.27118,10072.99681,10260.86462,10417.04718,10948.28383,11061.22528,11222.42511,11884.96918,12439.56455,12441.81092,12720.47903,13025.86704,13370.23345,13668.70442,13692.5127,13940.63355,13824.83389,13514.42498,13463.42549,13480.52391,13615.28393,13782.3087
