future_id,iso_alpha_3,2022,2030,vulnerability_threshold,vulnerability_indicator,ndc_unconditional
id_MOZ_354,MOZ,39.202188328635245,44.80968932148284,48.2499815774557,0,95.5
id_MOZ_355,MOZ,39.202188328635245,48.959682367673665,48.2499815774557,1,95.5
id_MOZ_356,MOZ,39.202188328635245,25.12159828600429,48.2499815774557,0,95.5
id_MOZ_358,MOZ,39.202188328635245,36.943685389048504,48.2499815774557,0,95.5
id_MOZ_359,MOZ,39.202188328635245,40.64828395641941,48.2499815774557,0,95.5
id_MOZ_36,MOZ,39.202188328635245,42.935809526364864,48.2499815774557,0,95.5
id_MOZ_360,MOZ,39.202188328635245,54.28171914320561,48.2499815774557,1,95.5
id_MOZ_361,MOZ,39.202188328635245,42.92544601520748,48.2499815774557,0,95.5
id_MOZ_362,MOZ,39.202188328635245,53.61566232307105,48.2499815774557,1,95.5
id_MOZ_363,MOZ,39.202188328635245,43.49462511882269,48.2499815774557,0,95.5
id_MOZ_364,MOZ,39.202188328635245,64.55216369293524,48.2499815774557,1,95.5
id_MOZ_365,MOZ,39.202188328635245,54.51922732415126,48.2499815774557,1,95.5
id_MOZ_366,MOZ,39.202188328635245,60.65718194236194,48.2499815774557,1,95.5
id_MOZ_367,MOZ,39.202188328635245,47.78802329578963,48.2499815774557,0,95.5
id_MOZ_368,MOZ,39.202188328635245,68.08928945958144,48.2499815774557,1,95.5
id_MOZ_369,MOZ,39.202188328635245,48.88181209129272,48.2499815774557,1,95.5
id_MOZ_37,MOZ,39.202188328635245,43.09292234591484,48.2499815774557,0,95.5
id_MOZ_370,MOZ,39.202188328635245,73.40723443022141,48.2499815774557,1,95.5
id_MOZ_371,MOZ,39.202188328635245,42.30440823909206,48.2499815774557,0,95.5
id_MOZ_372,MOZ,39.202188328635245,60.23414341417316,48.2499815774557,1,95.5
id_MOZ_373,MOZ,39.202188328635245,50.401548231115456,48.2499815774557,1,95.5
id_MOZ_374,MOZ,39.202188328635245,42.55412195386833,48.2499815774557,0,95.5
id_MOZ_375,MOZ,39.202188328635245,71.94360191559036,48.2499815774557,1,95.5
id_MOZ_376,MOZ,39.202188328635245,55.817934180871866,48.2499815774557,1,95.5
id_MOZ_377,MOZ,39.202188328635245,40.22427261769258,48.2499815774557,0,95.5
id_MOZ_378,MOZ,39.202188328635245,41.56039783061845,48.2499815774557,0,95.5
id_MOZ_379,MOZ,39.202188328635245,72.85719167729583,48.2499815774557,1,95.5
id_MOZ_38,MOZ,39.202188328635245,78.10623518688527,48.2499815774557,1,95.5
id_MOZ_380,MOZ,39.202188328635245,66.44694049510919,48.2499815774557,1,95.5
id_MOZ_381,MOZ,39.202188328635245,43.260925691920555,48.2499815774557,0,95.5
