x_log_signed_con_primary_energy_twh__last,con_fossil_share_elec_pct__last,x_log_signed_con_electricity_access_pct__last,coverage,density,x_log_signed_con_primary_energy_twh__last__cutoff,con_fossil_share_elec_pct__last__cutoff,x_log_signed_con_electricity_access_pct__last__cutoff,comparators,selected_density_threshold,selected_coverage_threshold,selected_solution
0.491015960464466,0.1001049718261107,0.8999740354394488,0.758130081300813,0.9097560975609756,4.396382775075357,9.243984303238816,4.149485385520388,"['>', '>', '<']",,,False
0.4904597435118712,0.1005953219370409,0.8999571696938986,0.758130081300813,0.9097560975609756,4.395649898604933,9.254277034734066,4.14947583052586,"['>', '>', '<']",,,False
0.4967382263966369,0.1029572345709321,0.8999938998194569,0.7540650406504065,0.9183168316831684,4.398911527820183,9.401500313095992,4.149496639339065,"['>', '>', '<']",,,False
0.4967382263966369,0.1005679637245769,0.8999715693074296,0.7540650406504065,0.9183168316831684,4.398911527820183,9.253702770083551,4.149483988376225,"['>', '>', '<']",,,False
0.4980699654143255,0.1000135006874942,0.8999814987618151,0.7540650406504065,0.9183168316831684,4.400722176550441,9.242064271309877,4.149489613735747,"['>', '>', '<']",,,False
0.5006234698750702,0.1014690213605008,0.8999578804530397,0.7520325203252033,0.9226932668329176,4.402140109365761,9.34175378679794,4.149476233194078,"['>', '>', '<']",,,False
0.5006234698750702,0.1010878182161168,0.8992973574191079,0.7520325203252033,0.9226932668329176,4.402140109365761,9.2989327005123,4.149102025368174,"['>', '>', '<']",,,False
0.5013557564038009,0.1014350879694691,0.8999968586089385,0.7520325203252033,0.9226932668329176,4.402645344483185,9.337942001174603,4.149498315589737,"['>', '>', '<']",,,False
0.5038056781225219,0.1034967730193714,0.899963514958721,0.75,0.924812030075188,4.404516947185185,9.433228274279127,4.149479425325182,"['>', '>', '<']",,,False
0.5042710668575264,0.1019912385699398,0.8998389586924829,0.75,0.924812030075188,4.405691404115009,9.37566551235074,4.14940886014093,"['>', '>', '<']",,,False
0.5040170373049832,0.1087633374271769,0.8995329496500805,0.7459349593495935,0.9267676767676768,4.405050334089191,9.75893738717969,4.149235496045233,"['>', '>', '<']",,,False
0.5040170373049832,0.1087633374271769,0.8995039431982428,0.7459349593495935,0.9267676767676768,4.405050334089191,9.75893738717969,4.149219062944915,"['>', '>', '<']",,,False
