con_fossil_share_elec_pct__last,x_log_signed_con_solar__last,cap_govt_effectiveness__last,vulnerability_indicator
91.08164321930616,5.887644759902193,1.658106700774984,1
91.0976803637551,6.054351749981253,1.652041951044848,1
69.013705866463,5.653309397578576,1.7556360530508806,0
74.07338061955258,5.063063132317888,2.012686810069192,0
92.76308744114316,6.028951569122778,1.7097445651573375,1
71.9660665827162,5.633251165429198,1.6853853195510953,0
64.22245799841532,6.604660067460127,1.8189586476982835,0
79.3193941464867,6.3163619561124555,1.5970479740565084,1
87.31098582918352,6.084535118378284,1.358534098076557,1
69.5092844664982,5.1040973715736095,1.5977131293405271,0
81.9825329109575,6.491119140713686,1.587652033934157,1
68.86709993790961,4.993040561649971,1.0951284945087636,0
70.2814008219427,5.341777799254792,1.7910577672195769,0
98.5512592416799,5.568823550875433,1.406409851449294,1
100.0,6.078219288117084,2.045331121222306,1
68.02736803318128,6.47432067639245,1.6626862673566247,0
79.62667553840788,5.7663618748140495,1.9469767104749944,0
61.86325210022412,5.95251288576472,1.452624484993455,0
97.66108101423517,6.633326040808774,1.4310333776726063,1
92.55252782209736,5.977800787901,1.9325361273444912,1
97.74783564558496,7.204062141457069,1.8001948362789433,1
86.12375406386016,5.218671369292095,1.478635560943571,1
79.4597601038378,6.990218400206915,1.8206800575714857,0
81.66619049299814,6.393456333298806,1.3327400475215383,1
59.24995479261576,4.800601327159063,1.590591434824849,0
91.49947061262534,6.542267957167784,1.5381359822987883,1
89.81267787418639,5.819758734780831,1.763108681654093,1
55.75065573036781,4.755904655453176,1.503031993404611,0
46.770881374236325,6.086073117153637,1.9043138921116272,0
82.97151749292391,5.579451990102148,1.790794892658951,1
88.81719467821236,6.800300178822727,1.6123656539568203,1
91.55688907212,5.482654813848857,1.6994471980267152,1
87.92866503621735,5.828235012353275,1.9274595382406243,1
65.25188782125139,5.785813428630187,1.3632647208609994,0
68.43818446977926,5.788320657120549,1.604852713456265,0
73.26424250758757,5.7208499669763375,1.9456589651986784,0
85.30451260199666,5.4104410521113975,1.8477994793607673,1
57.87129096971844,6.137043993019164,1.355824087769074,0
77.67979899097384,4.914349555234992,2.278623283191775,1
84.06024672723152,5.719224829288165,1.372649281404541,1
47.34420902675816,5.200245909557802,1.359142026517336,0
71.8757346544375,6.281586880659275,1.795058605469338,0
100.0,5.286304958084751,1.4680014887095718,1
54.58086278805731,6.06069453870497,1.7663509816398586,0
77.84765852128908,6.457873459429722,1.580373521263826,0
57.353171665748235,6.179898960881188,1.4556300837479654,0
76.60983848490355,5.317691856003727,1.531120269429525,0
100.0,5.874503673506913,1.6018465207029102,1
100.0,5.842310883969541,1.7531929206361998,1
84.51915796906738,5.349652376130089,1.695588434681646,1
65.14940418833223,5.630914132445525,1.855210149722399,0
70.06671551441251,5.699019168505995,1.6047405256665284,0
62.71826508465967,5.0301821383603755,1.9893618908204216,0
84.18998301104068,4.884049065270182,1.749839026916611,1
71.74713937324958,6.001738561710761,1.693173272845092,0
54.519062396986165,5.921981375678303,1.842951243354593,0
86.48697973317317,6.110305124053296,1.610959198118488,1
71.61638168056427,5.1245180201260965,1.3376728597386387,1
59.77098776854742,6.790369239383221,2.0334478764194572,0
87.2949192115818,6.026068862873131,1.7897207253920413,1
84.3138431640198,6.622269151055642,1.9578005487482315,1
64.62367834699668,5.959347398716536,1.7605470658385034,0
95.78434107773296,5.490721731616384,1.6438410380486177,1
60.9954739342093,4.533370893389906,2.1944804188806692,0
81.72302202082392,5.373844541403823,1.801747702045072,1
80.36304257697535,5.934560164094968,1.5970362696187674,1
85.22691585010045,4.931215947303828,1.7562186565152085,1
87.53155032647251,6.496821521141646,1.8431479259516743,1
88.66246947071383,5.587718141136674,1.82013683406604,1
69.67849002045509,6.436618745318247,1.2933926760393155,1
67.08548588653433,6.151825221926385,1.2393111321859622,0
61.84766368703719,6.53465447793693,1.641457885524369,0
75.37117882810261,7.129445944199446,1.4428838946598026,0
80.2086801392343,5.696440842781455,1.964194950726692,1
64.86773415864957,5.091051004938014,1.997097087502797,0
86.68005510521726,5.878280752242197,1.907473320925699,1
84.70760758894326,6.110696009183046,1.7963124366008882,1
77.54674368695088,6.142318882499247,1.838322377900357,0
65.87566111490784,6.324211325988772,1.5429966827808774,0
100.0,6.652309858903441,1.698469137719497,1
