con_fossil_share_elec_pct__last,x_log_signed_con_solar__last,cap_govt_effectiveness__last,coverage,density,con_fossil_share_elec_pct__last__cutoff,x_log_signed_con_solar__last__cutoff,cap_govt_effectiveness__last__cutoff,comparators,selected_density_threshold,selected_coverage_threshold,selected_solution
0.5151190413014838,0.8757377989191428,0.8989918972511513,0.708,0.9194805194805196,78.22602291319973,6.547466893562387,1.977819923233904,"['>', '<', '<']",,,False
0.5151190413014838,0.8757377989191428,0.8992200845863454,0.708,0.9194805194805196,78.22602291319973,6.547466893562387,1.9781080061831344,"['>', '<', '<']",,,False
0.516614752750868,0.8757377989191428,0.8999314881281676,0.706,0.9216710182767625,78.26549787369936,6.547466893562387,1.9789672971927224,"['>', '<', '<']",,,False
0.5171643165121925,0.8758459098064085,0.8999284726710367,0.706,0.9216710182767625,78.29860182351192,6.547724527613416,1.978967198410534,"['>', '<', '<']",,,False
0.5189382181932674,0.8757377989191428,0.8999286159950038,0.704,0.9238845144356956,78.37521887047805,6.547466893562387,1.978967203105628,"['>', '<', '<']",,,False
0.5185231074087367,0.8758109651671386,0.8993762228925745,0.704,0.9238845144356956,78.37434310592286,6.547641252661146,1.9783051283578077,"['>', '<', '<']",,,False
0.5380704837026569,0.8999986894132243,0.899910469669285,0.698,0.9306666666666666,79.23819622570855,6.645721945353532,1.978966608657194,"['>', '<', '<']",,,False
0.5380704837026569,0.8999881428667904,0.8998784542535992,0.698,0.9306666666666666,79.23819622570855,6.645716295898145,1.9789391876124856,"['>', '<', '<']",,,False
0.5380704837026569,0.8999866386022531,0.899571190526161,0.698,0.9306666666666666,79.23819622570855,6.645715490110636,1.9785512719522376,"['>', '<', '<']",,,False
0.5380704837026569,0.8999837077168202,0.8999387047116366,0.698,0.9306666666666666,79.23819622570855,6.645713920126887,1.9789675335979764,"['>', '<', '<']",,,False
0.5420139418401541,0.899939517711849,0.8991413752585425,0.692,0.9326145552560648,79.38077987931706,6.645690248921989,1.9780086368852456,"['>', '<', '<']",,,False
0.542382895665264,0.8998637871986646,0.8989001997763082,0.692,0.9326145552560648,79.41545384078766,6.645533544105088,1.9777041566030904,"['>', '<', '<']",,,False
0.5420139418401541,0.8999736926036742,0.899910427193935,0.692,0.9326145552560648,79.38077987931706,6.645708555343708,1.9789666072657608,"['>', '<', '<']",,,False
0.545241803944756,0.899806818403105,0.8999375069352793,0.69,0.934959349593496,79.58528181085148,6.64531981621244,1.978967494360486,"['>', '<', '<']",,,False
0.545241803944756,0.8997830281849052,0.8999375069352793,0.69,0.934959349593496,79.58528181085148,6.645230563259985,1.978967494360486,"['>', '<', '<']",,,False
0.5499963910402967,0.8989945590467289,0.8996502390638929,0.688,0.9424657534246575,79.66238290486672,6.642272490412114,1.978651069497368,"['>', '<', '<']",,,False
0.5502554309157205,0.899682431179665,0.8999252421553439,0.688,0.9424657534246575,79.67166960877165,6.644853156896983,1.9789670925833256,"['>', '<', '<']",,,False
0.554657160318921,0.8990831541662967,0.8999791809137387,0.686,0.9527777777777776,79.92390508999704,6.642604869708853,1.978968859542155,"['>', '<', '<']",,,False
0.554657160318921,0.8997439831959878,0.8999784692923541,0.686,0.9527777777777776,79.92390508999704,6.645084079503082,1.9789688362304263,"['>', '<', '<']",,,False
0.554657160318921,0.8999526369149694,0.899947729758461,0.686,0.9527777777777776,79.92390508999704,6.645697276469177,1.978967829245979,"['>', '<', '<']",,,False
0.5620503917101152,0.899090180631529,0.8999672311846253,0.678,0.9549295774647888,80.16018037391513,6.642631230659477,1.978968468085622,"['>', '<', '<']",,,False
