iso_alpha_3,year,avg_policy_score,policy_count,dominant_topic,dominant_category,log_policy_count,policy_index,policy_index_geom_7
ARG,1997,0.7142857142857143,14,Energy,Other,2.70805020110221,1.9343215722158644,1.3131544908946744
ARG,1998,0.7333333333333333,15,Energy,Other,2.772588722239781,2.033231729642506,1.3585171877428899
ARG,1999,0.703125,16,Energy,Other,2.833213344056216,1.992103132539527,1.3295841098069758
ARG,2000,0.703125,16,Energy,Other,2.833213344056216,1.992103132539527,1.3295841098069758
ARG,2001,0.7058823529411765,17,Energy,Other,2.8903717578961645,2.0402624173384694,1.3490882530354456
ARG,2002,0.6805555555555556,18,Energy,Other,2.9444389791664403,2.00385430526605,1.3244683572504137
ARG,2003,0.6805555555555556,18,Energy,Other,2.9444389791664403,2.00385430526605,1.3244683572504137
ARG,2004,0.6805555555555556,18,Energy,Other,2.9444389791664403,2.00385430526605,1.3244683572504137
ARG,2005,0.7,20,Energy,Other,3.044522437723423,2.131165706406396,1.382045340084374
ARG,2006,0.7045454545454546,22,Energy,Other,3.1354942159291497,2.2090981975864463,1.4147274527413845
ARG,2007,0.67,25,Energy,Other,3.258096538021482,2.182924680474393,1.392690174883896
ARG,2008,0.67,25,Energy,Other,3.258096538021482,2.182924680474393,1.392690174883896
ARG,2009,0.7068965517241379,29,Cross-cutting / Economy-wide,Other,3.4011973816621555,2.4042947008301443,1.4959219732277482
ARG,2010,0.7109375,32,Cross-cutting / Economy-wide,Other,3.4965075614664802,2.485798344480076,1.5316795928108549
ARG,2011,0.7109375,32,Cross-cutting / Economy-wide,Other,3.4965075614664802,2.485798344480076,1.5316795928108549
ARG,2012,0.7109375,32,Cross-cutting / Economy-wide,Other,3.4965075614664802,2.485798344480076,1.5316795928108549
ARG,2013,0.7279411764705882,34,Cross-cutting / Economy-wide,Other,3.5553480614894135,2.588084250643029,1.5793945601378108
ARG,2014,0.7083333333333334,36,Cross-cutting / Economy-wide,Other,3.6109179126442243,2.557733521456326,1.5625376424331703
ARG,2015,0.6987179487179487,39,Cross-cutting / Economy-wide,Other,3.6888794541139363,2.577486285246276,1.5698332300286448
ARG,2016,0.6761363636363636,44,Cross-cutting / Economy-wide,Other,3.8066624897703196,2.57382293342425,1.5655607967913299
ARG,2017,0.6415094339622641,53,Cross-cutting / Economy-wide,Other,3.9889840465642745,2.5589708977959496,1.5568299931532257
ARG,2018,0.625,58,Cross-cutting / Economy-wide,Other,4.07753744390572,2.5484609024410747,1.5519381751751629
ARG,2019,0.639344262295082,61,Cross-cutting / Economy-wide,Other,4.127134385045092,2.6386596887993212,1.5961222639430312
ARG,2020,0.6287878787878788,66,Cross-cutting / Economy-wide,Other,4.204692619390966,2.643859753101895,1.5996253923412747
ARG,2021,0.6178571428571429,70,Cross-cutting / Economy-wide,Other,4.2626798770413155,2.6337272097433844,1.5957399840146274
ARG,2022,0.6178571428571429,70,Cross-cutting / Economy-wide,Other,4.2626798770413155,2.6337272097433844,1.5957399840146274
ARG,2023,0.5718390804597702,87,Cross-cutting / Economy-wide,Other,4.477336814478207,2.560316166899894,1.5657254123318851
ARG,2024,0.5718390804597702,87,Cross-cutting / Economy-wide,Other,4.477336814478207,2.560316166899894,1.5657254123318851
ARG,2025,0.5718390804597702,87,Cross-cutting / Economy-wide,Other,4.477336814478207,2.560316166899894,1.5657254123318851
ARG,2026,0.5718390804597702,87,Cross-cutting / Economy-wide,Other,4.477336814478207,2.560316166899894,1.5657254123318851
ARG,2027,0.5718390804597702,87,Cross-cutting / Economy-wide,Other,4.477336814478207,2.560316166899894,1.5657254123318851
ARG,2028,0.5718390804597702,87,Cross-cutting / Economy-wide,Other,4.477336814478207,2.560316166899894,1.5657254123318851
ARM,1995,0.875,2,Energy,Solar Power,1.0986122886681098,0.961285752584596,1.1195170015024196
ARM,1996,0.8125,4,Energy,Solar Power,1.6094379124341003,1.3076683038527064,1.1685645212886908
ARM,1997,0.8125,4,Energy,Solar Power,1.6094379124341003,1.3076683038527064,1.1685645212886908
ARM,1998,0.85,5,Energy,Solar Power,1.791759469228055,1.5229955488438467,1.256508383704919
ARM,1999,0.85,5,Energy,Solar Power,1.791759469228055,1.5229955488438467,1.256508383704919
ARM,2000,0.85,5,Energy,Solar Power,1.791759469228055,1.5229955488438467,1.256508383704919
ARM,2001,0.75,7,Energy,Solar Power,2.0794415416798357,1.5595811562598767,1.204112342640346
ARM,2002,0.75,7,Energy,Solar Power,2.0794415416798357,1.5595811562598767,1.204112342640346
ARM,2003,0.75,7,Energy,Solar Power,2.0794415416798357,1.5595811562598767,1.204112342640346
ARM,2004,0.75,7,Energy,Solar Power,2.0794415416798357,1.5595811562598767,1.204112342640346
ARM,2005,0.75,7,Energy,Solar Power,2.0794415416798357,1.5595811562598767,1.204112342640346
ARM,2006,0.75,7,Energy,Solar Power,2.0794415416798357,1.5595811562598767,1.204112342640346
ARM,2007,0.75,8,Energy,Solar Power,2.1972245773362196,1.6479184330021646,1.2328138721379194
ARM,2008,0.75,8,Energy,Solar Power,2.1972245773362196,1.6479184330021646,1.2328138721379194
ARM,2009,0.75,8,Energy,Solar Power,2.1972245773362196,1.6479184330021646,1.2328138721379194
ARM,2010,0.75,8,Energy,Solar Power,2.1972245773362196,1.6479184330021646,1.2328138721379194
ARM,2011,0.6944444444444444,9,Energy,Solar Power,2.302585092994046,1.5990174256903096,1.183886331116425
ARM,2012,0.725,10,Energy,Solar Power,2.3978952727983707,1.7384740727788186,1.2489611868217954
ARM,2013,0.725,10,Energy,Solar Power,2.3978952727983707,1.7384740727788186,1.2489611868217954
ARM,2014,0.6818181818181818,11,Energy,Solar Power,2.4849066497880004,1.6942545339463637,1.2099602745904445
ARM,2015,0.6818181818181818,11,Energy,Solar Power,2.4849066497880004,1.6942545339463637,1.2099602745904445
ARM,2016,0.6538461538461539,13,Energy,Solar Power,2.6390573296152584,1.7255374847484382,1.2067187639126686
ARM,2017,0.6785714285714286,14,Energy,Solar Power,2.70805020110221,1.8376054936050712,1.2603602785054149
ARM,2018,0.7,15,Energy,Solar Power,2.772588722239781,1.9408121055678467,1.308887826607858
ARM,2019,0.71875,16,Energy,Other,2.833213344056216,2.0363720910404055,1.3531690951463557
ARM,2020,0.71875,16,Energy,Other,2.833213344056216,2.0363720910404055,1.3531690951463557
ARM,2021,0.7105263157894737,19,Cross-cutting / Economy-wide,Other,2.995732273553991,2.128546615419941,1.3850649304519445
ARM,2022,0.7105263157894737,19,Cross-cutting / Economy-wide,Other,2.995732273553991,2.128546615419941,1.3850649304519445
ARM,2023,0.725,20,Cross-cutting / Economy-wide,Other,3.044522437723423,2.207278767349482,1.4213933007188733
ARM,2024,0.725,20,Cross-cutting / Economy-wide,Other,3.044522437723423,2.207278767349482,1.4213933007188733
ARM,2025,0.7142857142857143,21,Cross-cutting / Economy-wide,Other,3.091042453358316,2.2078874666845114,1.4176927147890888
ARM,2026,0.7142857142857143,21,Cross-cutting / Economy-wide,Other,3.091042453358316,2.2078874666845114,1.4176927147890888
ARM,2027,0.7142857142857143,21,Cross-cutting / Economy-wide,Other,3.091042453358316,2.2078874666845114,1.4176927147890888
ARM,2028,0.7142857142857143,21,Cross-cutting / Economy-wide,Other,3.091042453358316,2.2078874666845114,1.4176927147890888
ATF,2014,1.0,1,Energy,Solar Power,0.6931471805599453,0.6931471805599453,1.148698354997035
ATF,2015,1.0,1,Energy,Solar Power,0.6931471805599453,0.6931471805599453,1.148698354997035
ATF,2016,1.0,1,Energy,Solar Power,0.6931471805599453,0.6931471805599453,1.148698354997035
ATF,2017,1.0,1,Energy,Solar Power,0.6931471805599453,0.6931471805599453,1.148698354997035
ATF,2018,1.0,1,Energy,Solar Power,0.6931471805599453,0.6931471805599453,1.148698354997035
ATF,2019,1.0,1,Energy,Solar Power,0.6931471805599453,0.6931471805599453,1.148698354997035
ATF,2020,1.0,1,Energy,Solar Power,0.6931471805599453,0.6931471805599453,1.148698354997035
ATF,2021,1.0,1,Energy,Solar Power,0.6931471805599453,0.6931471805599453,1.148698354997035
ATF,2022,1.0,1,Energy,Solar Power,0.6931471805599453,0.6931471805599453,1.148698354997035
ATF,2023,1.0,1,Energy,Solar Power,0.6931471805599453,0.6931471805599453,1.148698354997035
ATF,2024,1.0,1,Energy,Solar Power,0.6931471805599453,0.6931471805599453,1.148698354997035
ATF,2025,1.0,1,Energy,Solar Power,0.6931471805599453,0.6931471805599453,1.148698354997035
ATF,2026,1.0,1,Energy,Solar Power,0.6931471805599453,0.6931471805599453,1.148698354997035
ATF,2027,1.0,1,Energy,Solar Power,0.6931471805599453,0.6931471805599453,1.148698354997035
ATF,2028,1.0,1,Energy,Solar Power,0.6931471805599453,0.6931471805599453,1.148698354997035
ATG,2005,0.75,1,Energy,Solar Power,0.6931471805599453,0.5198603854199589,0.9125465128398087
ATG,2006,0.75,1,Energy,Solar Power,0.6931471805599453,0.5198603854199589,0.9125465128398087
ATG,2007,0.75,1,Energy,Solar Power,0.6931471805599453,0.5198603854199589,0.9125465128398087
ATG,2008,0.75,2,Energy,Solar Power,1.0986122886681098,0.8239592165010823,0.9896309330796706
ATG,2009,0.75,2,Energy,Solar Power,1.0986122886681098,0.8239592165010823,0.9896309330796706
ATG,2010,0.75,2,Energy,Solar Power,1.0986122886681098,0.8239592165010823,0.9896309330796706
ATG,2011,0.8,5,Cross-cutting / Economy-wide,Other,1.791759469228055,1.433407575382444,1.1970222957910759
ATG,2012,0.8,5,Cross-cutting / Economy-wide,Other,1.791759469228055,1.433407575382444,1.1970222957910759
ATG,2013,0.8,5,Cross-cutting / Economy-wide,Other,1.791759469228055,1.433407575382444,1.1970222957910759
ATG,2014,0.8,5,Cross-cutting / Economy-wide,Other,1.791759469228055,1.433407575382444,1.1970222957910759
ATG,2015,0.8,5,Cross-cutting / Economy-wide,Other,1.791759469228055,1.433407575382444,1.1970222957910759
ATG,2016,0.8,5,Cross-cutting / Economy-wide,Other,1.791759469228055,1.433407575382444,1.1970222957910759
ATG,2017,0.8,5,Cross-cutting / Economy-wide,Other,1.791759469228055,1.433407575382444,1.1970222957910759
ATG,2018,0.8,5,Cross-cutting / Economy-wide,Other,1.791759469228055,1.433407575382444,1.1970222957910759
ATG,2019,0.8,5,Cross-cutting / Economy-wide,Other,1.791759469228055,1.433407575382444,1.1970222957910759
ATG,2020,0.8,5,Cross-cutting / Economy-wide,Other,1.791759469228055,1.433407575382444,1.1970222957910759
ATG,2021,0.7083333333333334,6,Cross-cutting / Economy-wide,Other,1.9459101490553132,1.3783530222475135,1.1199786703302645
ATG,2022,0.7083333333333334,6,Cross-cutting / Economy-wide,Other,1.9459101490553132,1.3783530222475135,1.1199786703302645
ATG,2023,0.7083333333333334,6,Cross-cutting / Economy-wide,Other,1.9459101490553132,1.3783530222475135,1.1199786703302645
ATG,2024,0.7083333333333334,6,Cross-cutting / Economy-wide,Other,1.9459101490553132,1.3783530222475135,1.1199786703302645
ATG,2025,0.7083333333333334,6,Cross-cutting / Economy-wide,Other,1.9459101490553132,1.3783530222475135,1.1199786703302645
ATG,2026,0.7083333333333334,6,Cross-cutting / Economy-wide,Other,1.9459101490553132,1.3783530222475135,1.1199786703302645
ATG,2027,0.7083333333333334,6,Cross-cutting / Economy-wide,Other,1.9459101490553132,1.3783530222475135,1.1199786703302645
ATG,2028,0.7083333333333334,6,Cross-cutting / Economy-wide,Other,1.9459101490553132,1.3783530222475135,1.1199786703302645
AUS,1970,1.0,1,Cross-cutting / Economy-wide,Other,0.6931471805599453,0.6931471805599453,1.148698354997035
AUS,1971,0.625,2,Cross-cutting / Economy-wide,Other,1.0986122886681098,0.6866326804175686,0.8553192861482896
AUS,1972,0.625,2,Cross-cutting / Economy-wide,Other,1.0986122886681098,0.6866326804175686,0.8553192861482896
AUS,1973,0.625,2,Cross-cutting / Economy-wide,Other,1.0986122886681098,0.6866326804175686,0.8553192861482896
AUS,1974,0.625,2,Cross-cutting / Economy-wide,Other,1.0986122886681098,0.6866326804175686,0.8553192861482896
AUS,1975,0.625,2,Cross-cutting / Economy-wide,Other,1.0986122886681098,0.6866326804175686,0.8553192861482896
AUS,1976,0.625,2,Cross-cutting / Economy-wide,Other,1.0986122886681098,0.6866326804175686,0.8553192861482896
AUS,1977,0.625,2,Cross-cutting / Economy-wide,Other,1.0986122886681098,0.6866326804175686,0.8553192861482896
AUS,1978,0.5833333333333334,3,Raw Materials,Other,1.3862943611198906,0.8086717106532696,0.8573248920113615
AUS,1979,0.5833333333333334,3,Raw Materials,Other,1.3862943611198906,0.8086717106532696,0.8573248920113615
AUS,1980,0.5833333333333334,3,Raw Materials,Other,1.3862943611198906,0.8086717106532696,0.8573248920113615
AUS,1981,0.5833333333333334,3,Raw Materials,Other,1.3862943611198906,0.8086717106532696,0.8573248920113615
AUS,1982,0.5833333333333334,3,Raw Materials,Other,1.3862943611198906,0.8086717106532696,0.8573248920113615
AUS,1983,0.625,4,Raw Materials,Other,1.6094379124341003,1.0058986952713127,0.9473228540689989
AUS,1984,0.625,4,Raw Materials,Other,1.6094379124341003,1.0058986952713127,0.9473228540689989
AUS,1985,0.625,4,Raw Materials,Other,1.6094379124341003,1.0058986952713127,0.9473228540689989
AUS,1986,0.625,4,Raw Materials,Other,1.6094379124341003,1.0058986952713127,0.9473228540689989
AUS,1987,0.625,4,Raw Materials,Other,1.6094379124341003,1.0058986952713127,0.9473228540689989
AUS,1988,0.625,4,Raw Materials,Other,1.6094379124341003,1.0058986952713127,0.9473228540689989
AUS,1989,0.5416666666666666,6,Raw Materials,Other,1.9459101490553132,1.0540346640716278,0.9036604943313077
AUS,1990,0.4444444444444444,9,Raw Materials,Other,2.302585092994046,1.023371152441798,0.8284265051536336
AUS,1991,0.475,10,Raw Materials,Other,2.3978952727983707,1.139000254579226,0.8904989766861624
AUS,1992,0.5,13,Raw Materials,Other,2.6390573296152584,1.3195286648076292,0.973647180615168
AUS,1993,0.5,13,Raw Materials,Other,2.6390573296152584,1.3195286648076292,0.973647180615168
AUS,1994,0.5357142857142857,14,Raw Materials,Other,2.70805020110221,1.4507411791618983,1.0431934078019658
AUS,1995,0.5294117647058824,17,Raw Materials,Other,2.8903717578961645,1.530196813003852,1.0717398309705273
AUS,1996,0.5294117647058824,17,Raw Materials,Other,2.8903717578961645,1.530196813003852,1.0717398309705273
AUS,1997,0.5,20,Cross-cutting / Economy-wide,Other,3.044522437723423,1.5222612188617115,1.0558928824833769
AUS,1998,0.4880952380952381,21,Cross-cutting / Economy-wide,Other,3.091042453358316,1.508723102234416,1.0454137132956525
AUS,1999,0.51,25,Cross-cutting / Economy-wide,Other,3.258096538021482,1.661629234390956,1.1195688602527407
AUS,2000,0.5096153846153846,26,Cross-cutting / Economy-wide,Other,3.295836866004329,1.67960917209836,1.1273707872619783
AUS,2001,0.5234375,32,Cross-cutting / Economy-wide,Other,3.4965075614664802,1.8302031767051108,1.1989322831416938
AUS,2002,0.5277777777777778,36,Cross-cutting / Economy-wide,Other,3.6109179126442243,1.9057622316733407,1.234813090741384
AUS,2003,0.5641025641025641,39,Cross-cutting / Economy-wide,Other,3.6888794541139363,2.0809063587309384,1.3228130091144066
AUS,2004,0.5909090909090909,44,Cross-cutting / Economy-wide,Other,3.8066624897703196,2.2493914712279164,1.4055912337863192
AUS,2005,0.5918367346938775,49,Cross-cutting / Economy-wide,Other,3.912023005428146,2.315278921579923,1.4373268389696627
AUS,2006,0.5849056603773585,53,Cross-cutting / Economy-wide,Other,3.9889840465642745,2.333179347990425,1.4459304755660654
AUS,2007,0.5669642857142857,56,Cross-cutting / Economy-wide,Other,4.04305126783455,2.292265674174053,1.425671714495204
AUS,2008,0.5606060606060606,66,Cross-cutting / Economy-wide,Other,4.204692619390966,2.3571761654161474,1.459288605364379
AUS,2009,0.5566666666666666,75,Cross-cutting / Economy-wide,Other,4.330733340286331,2.410774892759391,1.4881232142610705
AUS,2010,0.5545977011494253,87,Cross-cutting / Economy-wide,Other,4.477336814478207,2.4831207045813044,1.5278439066616463
AUS,2011,0.5576923076923077,91,Cross-cutting / Economy-wide,Other,4.5217885770490405,2.5217667064311957,1.548364797235831
AUS,2012,0.5547619047619048,105,Cross-cutting / Economy-wide,Other,4.663439094112067,2.587098354590742,1.5861581153335367
AUS,2013,0.5508849557522124,113,Cross-cutting / Economy-wide,Other,4.736198448394496,2.6091004726774987,1.6004042650459764
AUS,2014,0.5508130081300813,123,Cross-cutting / Economy-wide,Other,4.820281565605037,2.6550737891848883,1.6273751780275072
AUS,2015,0.5454545454545454,132,Cross-cutting / Economy-wide,Other,4.890349128221754,2.667463160848229,1.6374844344260877
AUS,2016,0.5357142857142857,140,Cross-cutting / Economy-wide,Other,4.948759890378168,2.6511213698454474,1.6330158676587023
AUS,2017,0.5248344370860927,151,Cross-cutting / Economy-wide,Other,5.0238805208462765,2.6367055051461414,1.6307469557662932
AUS,2018,0.5150602409638554,166,Cross-cutting / Economy-wide,Other,5.117993812416755,2.636075126274895,1.6369285205859219
AUS,2019,0.4973821989528796,191,Cross-cutting / Economy-wide,Other,5.2574953720277815,2.614984609123766,1.6368633929095329
AUS,2020,0.48842592592592593,216,Cross-cutting / Economy-wide,Other,5.37989735354046,2.6276813462894375,1.6532210011268107
AUS,2021,0.46747967479674796,246,Cross-cutting / Economy-wide,Other,5.5093883366279774,2.575527067935843,1.6381345767930413
AUS,2022,0.4557291666666667,288,Cross-cutting / Economy-wide,Other,5.666426688112432,2.5823559125512388,1.6563229825064432
AUS,2023,0.4536741214057508,313,Cross-cutting / Economy-wide,Other,5.749392985908253,2.608350811498313,1.67795818943501
AUS,2024,0.4516871165644172,326,Cross-cutting / Economy-wide,Other,5.7899601708972535,2.6152504146154008,1.685697773709813
AUS,2025,0.4518348623853211,327,Cross-cutting / Economy-wide,Other,5.793013608384144,2.6174855065405422,1.6871688879908047
AUS,2026,0.4518348623853211,327,Cross-cutting / Economy-wide,Other,5.793013608384144,2.6174855065405422,1.6871688879908047
AUS,2027,0.4518348623853211,327,Cross-cutting / Economy-wide,Other,5.793013608384144,2.6174855065405422,1.6871688879908047
AUS,2028,0.4518348623853211,327,Cross-cutting / Economy-wide,Other,5.793013608384144,2.6174855065405422,1.6871688879908047
AUT,1967,0.25,1,Cross-cutting / Economy-wide,Other,0.6931471805599453,0.17328679513998632,0.37892914162759955
AUT,1968,0.25,1,Cross-cutting / Economy-wide,Other,0.6931471805599453,0.17328679513998632,0.37892914162759955
AUT,1969,0.25,1,Cross-cutting / Economy-wide,Other,0.6931471805599453,0.17328679513998632,0.37892914162759955
AUT,1970,0.25,1,Cross-cutting / Economy-wide,Other,0.6931471805599453,0.17328679513998632,0.37892914162759955
AUT,1971,0.25,1,Cross-cutting / Economy-wide,Other,0.6931471805599453,0.17328679513998632,0.37892914162759955
AUT,1972,0.25,1,Cross-cutting / Economy-wide,Other,0.6931471805599453,0.17328679513998632,0.37892914162759955
AUT,1973,0.25,1,Cross-cutting / Economy-wide,Other,0.6931471805599453,0.17328679513998632,0.37892914162759955
AUT,1974,0.625,2,Cross-cutting / Economy-wide,Other,1.0986122886681098,0.6866326804175686,0.8553192861482896
AUT,1975,0.625,2,Cross-cutting / Economy-wide,Other,1.0986122886681098,0.6866326804175686,0.8553192861482896
AUT,1976,0.625,2,Cross-cutting / Economy-wide,Other,1.0986122886681098,0.6866326804175686,0.8553192861482896
AUT,1977,0.625,2,Cross-cutting / Economy-wide,Other,1.0986122886681098,0.6866326804175686,0.8553192861482896
AUT,1978,0.625,2,Cross-cutting / Economy-wide,Other,1.0986122886681098,0.6866326804175686,0.8553192861482896
