iso_alpha_3,year,policy_flow_raw_stock,policy_flow_jur_stock,policy_flow_jur_nlp_stock
MYS,2009,136,127.75,54.5
MYS,2010,154,141.25,61.625
MYS,2011,173,155.0,69.5
MYS,2012,193,169.75,78.125
MYS,2013,216,186.75,87.75
MYS,2014,243,207.75,99.875
MYS,2015,271,229.0,112.1875
MYS,2016,300,251.25,125.5
MYS,2017,329,273.5,138.8125
MYS,2018,363,300.0,154.875
MYS,2019,399,328.5,172.1875
MYS,2020,435,357.0,189.5
MYS,2021,476,390.5,208.5625
MYS,2022,521,427.25,230.125
MYS,2023,572,470.0,254.9375
MYS,2024,624,513.75,280.0
MYS,2025,676,557.5,305.0625
MYS,2026,728,601.25,330.125
MYS,2027,780,645.0,355.1875
MYS,2028,832,688.75,380.25
MYS,2029,884,732.5,405.3125
MYS,2030,936,776.25,430.375
NAM,1990,1,1.0,0.75
NAM,1991,2,2.0,1.5
NAM,1992,3,3.0,2.25
NAM,1993,5,4.25,3.25
NAM,1994,8,6.5,4.75
NAM,1995,11,8.75,6.25
NAM,1996,14,11.0,7.75
NAM,1997,17,13.25,9.25
NAM,1998,21,16.5,11.0
NAM,1999,25,19.75,12.75
NAM,2000,30,24.0,15.25
NAM,2001,35,28.25,17.75
NAM,2002,40,32.5,20.25
NAM,2003,46,37.75,23.5
NAM,2004,52,43.0,26.75
NAM,2005,58,48.25,30.0
NAM,2006,64,53.5,33.25
NAM,2007,71,59.75,37.25
NAM,2008,80,67.25,42.25
NAM,2009,89,74.75,47.25
NAM,2010,98,82.25,52.25
NAM,2011,108,90.75,58.25
NAM,2012,119,100.25,64.5
NAM,2013,130,109.75,70.75
NAM,2014,142,120.25,77.25
NAM,2015,155,131.75,84.5
NAM,2016,171,145.5,93.6875
NAM,2017,188,160.25,103.625
NAM,2018,205,175.0,113.5625
NAM,2019,223,190.0,123.6875
NAM,2020,241,205.0,133.8125
NAM,2021,264,224.25,145.5
NAM,2022,286,241.75,156.9375
NAM,2023,308,259.25,168.375
NAM,2024,330,276.75,179.8125
NAM,2025,352,294.25,191.25
NAM,2026,374,311.75,202.6875
NAM,2027,396,329.25,214.125
NAM,2028,418,346.75,225.5625
NAM,2029,440,364.25,237.0
NAM,2030,462,381.75,248.4375
NCL,2009,1,1.0,0.25
NCL,2010,2,2.0,0.5
NCL,2011,3,3.0,0.75
NCL,2012,4,4.0,1.0
NCL,2013,5,5.0,1.25
NCL,2014,7,6.25,1.75
NCL,2015,9,7.5,2.25
NCL,2016,11,8.75,2.75
NCL,2017,13,10.0,3.25
NCL,2018,15,11.25,3.75
NCL,2019,17,12.5,4.25
NCL,2020,19,13.75,4.75
NCL,2021,21,15.0,5.25
NCL,2022,23,16.25,5.75
NCL,2023,25,17.5,6.25
NCL,2024,27,18.75,6.75
NCL,2025,29,20.0,7.25
NCL,2026,31,21.25,7.75
NCL,2027,33,22.5,8.25
NCL,2028,35,23.75,8.75
NCL,2029,37,25.0,9.25
NCL,2030,39,26.25,9.75
NER,1971,1,0.25,0.1875
NER,1972,2,0.5,0.375
NER,1973,3,0.75,0.5625
NER,1974,4,1.0,0.75
NER,1975,5,1.25,0.9375
NER,1976,6,1.5,1.125
NER,1977,7,1.75,1.3125
NER,1978,8,2.0,1.5
NER,1979,9,2.25,1.6875
NER,1980,10,2.5,1.875
NER,1981,11,2.75,2.0625
NER,1982,12,3.0,2.25
NER,1983,13,3.25,2.4375
NER,1984,14,3.5,2.625
NER,1985,15,3.75,2.8125
NER,1986,16,4.0,3.0
NER,1987,17,4.25,3.1875
NER,1988,18,4.5,3.375
NER,1989,19,4.75,3.5625
NER,1990,20,5.0,3.75
NER,1991,21,5.25,3.9375
NER,1992,22,5.5,4.125
NER,1993,24,6.75,5.0625
NER,1994,26,8.0,6.0
NER,1995,28,9.25,6.9375
NER,1996,30,10.5,7.875
NER,1997,32,11.75,8.8125
NER,1998,34,13.0,9.75
NER,1999,36,14.25,10.6875
NER,2000,39,16.5,12.375
NER,2001,42,18.75,14.0625
NER,2002,45,21.0,15.75
NER,2003,48,23.25,17.4375
NER,2004,51,25.5,19.125
NER,2005,54,27.75,20.8125
NER,2006,57,30.0,22.5
NER,2007,60,32.25,24.1875
NER,2008,63,34.5,25.875
NER,2009,66,36.75,27.5625
NER,2010,69,39.0,29.25
NER,2011,72,41.25,30.9375
NER,2012,75,43.5,32.625
NER,2013,78,45.75,34.3125
NER,2014,81,48.0,36.0
NER,2015,85,50.5,37.9375
NER,2016,90,53.25,40.0625
NER,2017,95,56.0,42.1875
NER,2018,100,58.75,44.3125
NER,2019,107,62.0,46.875
NER,2020,114,65.25,49.4375
NER,2021,123,70.5,52.5
NER,2022,131,74.75,55.3125
NER,2023,139,79.0,58.125
NER,2024,147,83.25,60.9375
