iso_alpha_3,income_group,year,total_emissions
NER,Low income,2012,-6.724650823000001
NER,Low income,2013,-5.304126144000005
NER,Low income,2014,-3.9087117140000025
NER,Low income,2015,-2.780139462000001
NER,Low income,2016,-1.3520999649999972
NER,Low income,2017,-0.04235865400000094
NER,Low income,2018,1.618441017999995
NER,Low income,2019,3.476825813999996
NER,Low income,2020,5.307599041999994
NER,Low income,2021,6.9968931319999985
NER,Low income,2022,8.669138758999994
NGA,Lower middle income,2000,670.276318601
NGA,Lower middle income,2001,681.321667773
NGA,Lower middle income,2002,632.4375378330001
NGA,Lower middle income,2003,675.462967014
NGA,Lower middle income,2004,672.210572336
NGA,Lower middle income,2005,668.5482751720001
NGA,Lower middle income,2006,647.8853420109999
NGA,Lower middle income,2007,632.593236371
NGA,Lower middle income,2008,637.618984791
NGA,Lower middle income,2009,622.959836276
NGA,Lower middle income,2010,653.766444177
NGA,Lower middle income,2011,681.347045729
NGA,Lower middle income,2012,690.1452726110001
NGA,Lower middle income,2013,696.288567115
NGA,Lower middle income,2014,713.465280211
NGA,Lower middle income,2015,711.8994068320001
NGA,Lower middle income,2016,711.834310676
NGA,Lower middle income,2017,724.148860907
NGA,Lower middle income,2018,734.875954651
NGA,Lower middle income,2019,750.10532322
NGA,Lower middle income,2020,723.643182978
NGA,Lower middle income,2021,724.8461244380001
NGA,Lower middle income,2022,723.0877413339999
NIC,Lower middle income,2000,30.209351064
NIC,Lower middle income,2001,30.460992433
NIC,Lower middle income,2002,30.75637297
NIC,Lower middle income,2003,31.513007339
NIC,Lower middle income,2004,31.448284339
NIC,Lower middle income,2005,31.52741373
NIC,Lower middle income,2006,32.142413711
NIC,Lower middle income,2007,31.927764540000002
NIC,Lower middle income,2008,31.337416717000004
NIC,Lower middle income,2009,30.943438901999997
NIC,Lower middle income,2010,30.895780164
NIC,Lower middle income,2011,31.455407743000002
NIC,Lower middle income,2012,31.493241078000004
NIC,Lower middle income,2013,31.077259602
NIC,Lower middle income,2014,31.345791145
NIC,Lower middle income,2015,32.081702485
NIC,Lower middle income,2016,32.258660362
NIC,Lower middle income,2017,32.302677201
NIC,Lower middle income,2018,31.897991388
NIC,Lower middle income,2019,32.28853155
NIC,Lower middle income,2020,32.163616663
NIC,Lower middle income,2021,32.912323323
NIC,Lower middle income,2022,33.349740195
NLD,High income,2000,234.843241931
NLD,High income,2001,234.031059842
NLD,High income,2002,232.706387657
NLD,High income,2003,235.39852815700002
NLD,High income,2004,238.311181355
NLD,High income,2005,231.118009264
NLD,High income,2006,227.349707773
NLD,High income,2007,227.343623496
NLD,High income,2008,223.03107
NLD,High income,2009,216.87888195899998
NLD,High income,2010,229.220398717
NLD,High income,2011,215.722217392
NLD,High income,2012,215.360800978
NLD,High income,2013,214.192652461
NLD,High income,2014,205.42260192999998
NLD,High income,2015,212.802877805
NLD,High income,2016,214.821009299
NLD,High income,2017,209.9014267417
NLD,High income,2018,203.3955960831
NLD,High income,2019,197.1591525252
NLD,High income,2020,180.3211571688
NLD,High income,2021,182.13651817023
NLD,High income,2022,171.286766893
NOR,High income,2000,53.288175714
NOR,High income,2001,52.119145912
NOR,High income,2002,50.535588874
NOR,High income,2003,52.937202598
NOR,High income,2004,54.09800211899999
NOR,High income,2005,53.721576164
NOR,High income,2006,52.111465554
NOR,High income,2007,52.720408065
NOR,High income,2008,51.875228213
NOR,High income,2009,45.688567428
NOR,High income,2010,51.978241886
NOR,High income,2011,48.326432226
NOR,High income,2012,50.557019737
NOR,High income,2013,50.22427076100001
NOR,High income,2014,53.969948094
NOR,High income,2015,60.723143693000004
NOR,High income,2016,60.062013830999994
NOR,High income,2017,59.521036114000005
NOR,High income,2018,57.62247082099999
NOR,High income,2019,53.483914507
NOR,High income,2020,49.273914876
NOR,High income,2021,50.870089635
NOR,High income,2022,49.15633611
NPL,Lower middle income,2000,19.802804199
NPL,Lower middle income,2001,20.0862186146
NPL,Lower middle income,2002,19.89533721934
NPL,Lower middle income,2003,20.83572406754
NPL,Lower middle income,2004,20.6523594017
NPL,Lower middle income,2005,21.246730721400002
NPL,Lower middle income,2006,21.1447492171
NPL,Lower middle income,2007,21.05034203108
NPL,Lower middle income,2008,22.64881279208
NPL,Lower middle income,2009,24.3270612381
NPL,Lower middle income,2010,25.11298816703
NPL,Lower middle income,2011,26.336423876
NPL,Lower middle income,2012,27.9023564522
NPL,Lower middle income,2013,28.193520615080004
NPL,Lower middle income,2014,29.659413658000002
NPL,Lower middle income,2015,29.46372898
NPL,Lower middle income,2016,33.11372638
NPL,Lower middle income,2017,37.13918859404
NPL,Lower middle income,2018,39.09419373117
NPL,Lower middle income,2019,38.27891930866
NPL,Lower middle income,2020,39.22227078379001
NPL,Lower middle income,2021,40.2938696899895
NPL,Lower middle income,2022,40.4726451186294
NZL,High income,2000,54.409104419
NZL,High income,2001,56.336359082
NZL,High income,2002,59.618581502
NZL,High income,2003,59.90899535
NZL,High income,2004,59.943958451
NZL,High income,2005,62.148647537
NZL,High income,2006,64.77466096399999
NZL,High income,2007,64.76398829200001
NZL,High income,2008,57.252429069
NZL,High income,2009,56.105403411
NZL,High income,2010,55.437603812
NZL,High income,2011,54.691996593
NZL,High income,2012,60.181137928999995
NZL,High income,2013,59.48410429600001
NZL,High income,2014,60.694872757
NZL,High income,2015,59.6899869
NZL,High income,2016,59.978313487
NZL,High income,2017,62.92131842
NZL,High income,2018,63.101349695
NZL,High income,2019,65.498460726
NZL,High income,2020,61.541579953
NZL,High income,2021,61.473183097
NZL,High income,2022,59.053257204
OMN,High income,2000,52.020916125
OMN,High income,2001,58.279009254
OMN,High income,2002,61.448142207
OMN,High income,2003,67.080568015
OMN,High income,2004,65.593335031
OMN,High income,2005,66.647755039
OMN,High income,2006,74.566515445
OMN,High income,2007,76.450259843
OMN,High income,2008,75.8824669
OMN,High income,2009,78.114200633
OMN,High income,2010,82.922877796
OMN,High income,2011,92.48343433
OMN,High income,2012,101.639323164
OMN,High income,2013,106.893776189
OMN,High income,2014,111.247056395
OMN,High income,2015,117.168492632
OMN,High income,2016,120.79885978
OMN,High income,2017,121.262110048
OMN,High income,2018,126.00038826
OMN,High income,2019,127.32299605899999
OMN,High income,2020,122.644242126
OMN,High income,2021,131.692128831
OMN,High income,2022,137.243725818
PAK,Lower middle income,2000,324.883957278
PAK,Lower middle income,2001,328.54541471
PAK,Lower middle income,2002,335.64430956300004
PAK,Lower middle income,2003,349.13115998800004
PAK,Lower middle income,2004,370.152476024
PAK,Lower middle income,2005,379.418653678
PAK,Lower middle income,2006,401.354422167
PAK,Lower middle income,2007,423.598145929
PAK,Lower middle income,2008,427.668858475
PAK,Lower middle income,2009,437.88462927
PAK,Lower middle income,2010,428.383651057
PAK,Lower middle income,2011,439.437016921
PAK,Lower middle income,2012,442.366766283
PAK,Lower middle income,2013,456.380336914
PAK,Lower middle income,2014,473.422804992
PAK,Lower middle income,2015,484.042941703
PAK,Lower middle income,2016,515.712567841
PAK,Lower middle income,2017,541.056218997
PAK,Lower middle income,2018,538.849010644
PAK,Lower middle income,2019,545.59471191
PAK,Lower middle income,2020,555.72605406
PAK,Lower middle income,2021,589.304902807
PAK,Lower middle income,2022,574.389306902
PAN,High income,2000,0.5069973159999996
PAN,High income,2001,2.0270491479999997
PAN,High income,2002,1.3224963159999987
PAN,High income,2003,1.4318787833999984
PAN,High income,2004,1.4502208918000008
PAN,High income,2005,3.2465060557999994
PAN,High income,2006,3.7312882467999984
PAN,High income,2007,-8.157220643200002
PAN,High income,2008,-4.675154464200002
PAN,High income,2009,0.10238869280000173
PAN,High income,2010,-10.105384195199996
PAN,High income,2011,-5.8886562902
PAN,High income,2012,-3.426706936200002
PAN,High income,2013,-8.258679701199998
PAN,High income,2014,-8.073739692600004
PAN,High income,2015,-4.478628926600003
PAN,High income,2016,-4.2890026316000025
PAN,High income,2017,-4.760633022600004
PAN,High income,2018,-4.805217376600002
PAN,High income,2019,-1.599974642600003
PAN,High income,2020,-5.0452219039000035
PAN,High income,2021,-3.645492989800001
PAN,High income,2022,-3.0320386738000025
PER,Upper middle income,2000,168.748401345
PER,Upper middle income,2001,168.80829178200003
PER,Upper middle income,2002,173.41487281700003
PER,Upper middle income,2003,176.36891220699997
PER,Upper middle income,2004,183.214310237
PER,Upper middle income,2005,187.34270729899998
PER,Upper middle income,2006,180.862652002
PER,Upper middle income,2007,178.306424207
PER,Upper middle income,2008,175.77220828000003
PER,Upper middle income,2009,173.480012175
PER,Upper middle income,2010,172.838712713
PER,Upper middle income,2011,176.637749446
PER,Upper middle income,2012,175.44442408
PER,Upper middle income,2013,171.687297303
PER,Upper middle income,2014,169.760223377
PER,Upper middle income,2015,171.502775104
PER,Upper middle income,2016,174.97953575100001
PER,Upper middle income,2017,172.411720601
PER,Upper middle income,2018,172.565777976
PER,Upper middle income,2019,176.717233765
PER,Upper middle income,2020,165.21076056599998
PER,Upper middle income,2021,173.624323119
PER,Upper middle income,2022,181.029562177
PHL,Lower middle income,2000,44.22222190010001
PHL,Lower middle income,2001,44.7721739
PHL,Lower middle income,2002,46.44444823800001
PHL,Lower middle income,2003,50.05210383100001
PHL,Lower middle income,2004,53.60423933540001
PHL,Lower middle income,2005,57.816140772400004
PHL,Lower middle income,2006,50.7160658194
PHL,Lower middle income,2007,59.94141875140001
PHL,Lower middle income,2008,62.38494909540002
PHL,Lower middle income,2009,65.44267701140001
PHL,Lower middle income,2010,71.0657976364
PHL,Lower middle income,2011,72.5918228334
PHL,Lower middle income,2012,77.8152480324
PHL,Lower middle income,2013,88.7271221764
PHL,Lower middle income,2014,95.77645208940001
PHL,Lower middle income,2015,104.96170826740001
PHL,Lower middle income,2016,115.8947200484
PHL,Lower middle income,2017,134.2442072254
PHL,Lower middle income,2018,140.8902808204
PHL,Lower middle income,2019,148.25202529540002
PHL,Lower middle income,2020,137.50104057570002
PHL,Lower middle income,2021,149.28832245120003
PHL,Lower middle income,2022,160.15407363820003
PLW,Upper middle income,2000,2.134509163947
PLW,Upper middle income,2001,2.377739768775
PLW,Upper middle income,2002,1.409363360846
PLW,Upper middle income,2003,1.694416149205
PLW,Upper middle income,2004,1.497526338845
PLW,Upper middle income,2005,1.7421014581020002
PLW,Upper middle income,2006,1.701077431928
PLW,Upper middle income,2007,1.3641708335299998
PLW,Upper middle income,2008,1.381565664743
PLW,Upper middle income,2009,2.182898899733
PLW,Upper middle income,2010,2.105632917566
PLW,Upper middle income,2011,2.3671130400319997
PLW,Upper middle income,2012,3.6230412648469996
PLW,Upper middle income,2013,1.782455095925
PLW,Upper middle income,2014,1.224041361878
PLW,Upper middle income,2015,1.154168467247
PLW,Upper middle income,2016,1.10168732154
PLW,Upper middle income,2017,1.156255454188
PLW,Upper middle income,2018,1.188040634944
PLW,Upper middle income,2019,1.227746455399
PLW,Upper middle income,2020,1.236787599065
PLW,Upper middle income,2021,1.2903502831020002
PLW,Upper middle income,2022,1.319060482417
PNG,Lower middle income,2000,-14.337353867000001
PNG,Lower middle income,2001,-13.527407041
PNG,Lower middle income,2002,-12.052441047
PNG,Lower middle income,2003,-11.072579756
PNG,Lower middle income,2004,-9.837044749
PNG,Lower middle income,2005,-7.718908966999999
PNG,Lower middle income,2006,-3.6873900849999997
PNG,Lower middle income,2007,-1.2351612140000008
PNG,Lower middle income,2008,2.8831304860000007
PNG,Lower middle income,2009,4.860409172
PNG,Lower middle income,2010,7.274463236999999
PNG,Lower middle income,2011,10.432014082
PNG,Lower middle income,2012,5.792200389
PNG,Lower middle income,2013,12.409166526
PNG,Lower middle income,2014,11.234598923999998
PNG,Lower middle income,2015,13.799939221000002
PNG,Lower middle income,2016,7.897494186
PNG,Lower middle income,2017,-1.014972534999998
PNG,Lower middle income,2018,-1.0451277909999985
PNG,Lower middle income,2019,-0.534904979
PNG,Lower middle income,2020,-3.9524918869999985
PNG,Lower middle income,2021,-3.7092513919999983
PNG,Lower middle income,2022,-3.7407673959999985
POL,High income,2000,374.71381709499997
POL,High income,2001,377.313493275
POL,High income,2002,361.661689299
POL,High income,2003,369.720003809
POL,High income,2004,359.177944042
POL,High income,2005,360.314905
POL,High income,2006,380.27988488
POL,High income,2007,385.320118598
POL,High income,2008,377.170423653
POL,High income,2009,359.039767591
POL,High income,2010,381.212987094
POL,High income,2011,372.471108172
POL,High income,2012,367.327751889
POL,High income,2013,358.844816628
POL,High income,2014,351.25621205100003
POL,High income,2015,356.61924184
POL,High income,2016,359.210247835
POL,High income,2017,371.93826027299997
POL,High income,2018,369.836164404
POL,High income,2019,369.49610456199997
POL,High income,2020,350.816232384
POL,High income,2021,383.415706092
POL,High income,2022,377.29938552799996
PRI,High income,2000,27.363684144953
PRI,High income,2001,27.17486961171
PRI,High income,2002,22.62823470204
PRI,High income,2003,28.550501301529998
PRI,High income,2004,28.71185954934
PRI,High income,2005,28.58548750472
PRI,High income,2006,19.177589498849997
PRI,High income,2007,20.12691121027
PRI,High income,2008,17.6827009454
PRI,High income,2009,16.26277807709
PRI,High income,2010,15.66246627805
PRI,High income,2011,14.02705657533
PRI,High income,2012,13.65788116285
PRI,High income,2013,13.703372193489999
PRI,High income,2014,14.02014555151
PRI,High income,2015,14.215407099579998
PRI,High income,2016,13.41436626277
PRI,High income,2017,13.99777910659
PRI,High income,2018,16.202751263750002
PRI,High income,2019,14.934240892590001
PRI,High income,2020,14.95918863969
PRI,High income,2021,15.51749011497
PRI,High income,2022,15.26458599983
PRK,Low income,2000,86.901799293
PRK,Low income,2001,90.651596167
PRK,Low income,2002,86.75011928400001
PRK,Low income,2003,88.92658736499999
PRK,Low income,2004,91.470965222
PRK,Low income,2005,96.27588753799999
PRK,Low income,2006,98.020034888
PRK,Low income,2007,82.379672996
PRK,Low income,2008,89.75029779100001
PRK,Low income,2009,68.681291498
PRK,Low income,2010,65.059815566
PRK,Low income,2011,50.869161384
PRK,Low income,2012,51.929024366
PRK,Low income,2013,41.161643827999995
PRK,Low income,2014,44.76578701099999
PRK,Low income,2015,38.453479893
PRK,Low income,2016,44.082675218
PRK,Low income,2017,66.698619576
PRK,Low income,2018,61.25750014
PRK,Low income,2019,67.29283800099999
PRK,Low income,2020,63.133264136
PRK,Low income,2021,65.301096202
PRK,Low income,2022,63.999328471
PRT,High income,2000,75.798658317
PRT,High income,2001,71.24104759
PRT,High income,2002,76.22368719
PRT,High income,2003,81.415344764
PRT,High income,2004,73.611572585
PRT,High income,2005,85.443818762
PRT,High income,2006,70.559246622
PRT,High income,2007,65.431696286
PRT,High income,2008,61.322505149
PRT,High income,2009,60.341066439
PRT,High income,2010,59.302125078
PRT,High income,2011,56.656390376000004
PRT,High income,2012,56.122900044000005
PRT,High income,2013,55.467523556
PRT,High income,2014,53.521003534
PRT,High income,2015,58.488504304
PRT,High income,2016,61.560708174
PRT,High income,2017,80.42158046600001
PRT,High income,2018,61.135190145
PRT,High income,2019,55.596555593
PRT,High income,2020,51.119227585
PRT,High income,2021,50.267262206
PRT,High income,2022,52.400961312
