iso_alpha_3,year,policy_flow_jur_stock_x_gov
SDN,1996,-29.048090009331396
SDN,1998,-34.632998436196516
SDN,2000,-40.02039027588693
SDN,2002,-40.357759104865444
SDN,2003,-43.24058230098198
SDN,2004,-48.83715892062209
SDN,2005,-51.57895979320277
SDN,2006,-49.00119507586036
SDN,2007,-51.530687280279096
SDN,2008,-52.247521526766285
SDN,2009,-55.01766128396721
SDN,2010,-60.294547798548315
SDN,2011,-67.09931718666179
SDN,2012,-72.90213098237733
SDN,2013,-76.22587006065078
SDN,2014,-77.66351278652023
SDN,2015,-80.70279294920229
SDN,2016,-86.33650425217954
SDN,2017,-89.32506165446262
SDN,2018,-93.95747089735322
SDN,2019,-87.91241879112523
SDN,2020,-83.63001321845667
SDN,2021,-84.76878847467087
SDN,2022,-99.36895357517709
SDN,2023,-111.06659650906437
SDN,2024,-125.19141045256971
SEN,1996,-0.3798515481548564
SEN,1998,-1.8616818765754475
SEN,2000,0.4766391964863354
SEN,2002,6.334669687473907
SEN,2003,5.703792593457065
SEN,2004,7.5202304581799675
SEN,2005,9.061976383519427
SEN,2006,6.257377558843319
SEN,2007,-4.223182841054045
SEN,2008,-7.721700732450387
SEN,2009,-9.742516902559311
SEN,2010,-12.45894515781731
SEN,2011,-15.269149181563318
SEN,2012,0.6863431393114636
SEN,2013,5.163015753688267
SEN,2014,12.058312535315213
SEN,2015,20.18605432241583
SEN,2016,27.12128418786382
SEN,2017,15.852036009892178
SEN,2018,19.912200373516537
SEN,2019,17.192963963188607
SEN,2020,17.11521838425779
SEN,2021,16.677164859970823
SEN,2022,15.082110363472841
SEN,2023,12.35229406106765
SEN,2024,17.795087561573467
SGP,1996,12.111866190927145
SGP,1998,14.758482364283326
SGP,2000,14.439938888566871
SGP,2002,18.307945083269704
SGP,2003,14.396381753616803
SGP,2004,-2.195722041767542
SGP,2005,11.110080908490346
SGP,2006,8.452787340141228
SGP,2007,13.495857287496387
SGP,2008,20.440442920909636
SGP,2009,29.64147969302717
SGP,2010,30.437930932886747
SGP,2011,51.713653393515976
SGP,2012,86.76649281108394
SGP,2013,88.81981552865436
SGP,2014,105.19080027290998
SGP,2015,118.83254207947303
SGP,2016,137.8048208213574
SGP,2017,119.80867962478573
SGP,2018,129.611761723659
SGP,2019,118.82417436032443
SGP,2020,112.46776195746006
SGP,2021,128.8797601107324
SGP,2022,139.44264635860267
SGP,2023,96.38474612382157
SGP,2024,82.32568472787818
SLB,1996,4.075676543819099
SLB,1998,3.9251082643895074
SLB,2000,0.6746690520435529
SLB,2002,2.0781798396170146
SLB,2003,1.4139644907481173
SLB,2004,-0.9606582971896961
SLB,2005,0.28534857591560153
SLB,2006,0.376431607035309
SLB,2007,0.018987813189410185
SLB,2008,-0.31619929807523284
SLB,2009,0.8332226959192813
SLB,2010,0.5222314642461819
SLB,2011,0.003534291610996283
SLB,2012,1.054343372078994
SLB,2013,1.290930691526728
SLB,2014,2.2627956660526864
SLB,2015,2.8045096320999
SLB,2016,3.468455765309313
SLB,2017,4.194188890632902
SLB,2018,7.414001001491543
SLB,2019,13.07850663019909
SLB,2020,9.659943834418513
SLB,2021,18.069209980435147
SLB,2022,16.334126004478804
SLB,2023,17.22592197268356
SLB,2024,22.783146632670427
SLE,1996,-7.0847273223581615
SLE,1998,-12.86786995326148
SLE,2000,-18.386202873239277
SLE,2002,-10.788250475824864
SLE,2003,-9.498810201401232
SLE,2004,-3.6290291803054324
SLE,2005,-6.776751350520946
SLE,2006,-5.925037594457818
SLE,2007,-6.023277006233578
SLE,2008,-4.738849740273963
SLE,2009,-6.355774128204948
SLE,2010,-3.6691424487272433
SLE,2011,-5.5021716025882945
SLE,2012,-9.630609522693598
SLE,2013,-12.6046082762101
SLE,2014,-12.28497699129526
SLE,2015,-16.954358271603596
SLE,2016,-18.20746324135201
SLE,2017,-19.087363276041636
SLE,2018,-13.329234255520406
SLE,2019,-17.347867396851807
SLE,2020,-14.779067931029658
SLE,2021,-16.659100144073513
SLE,2022,-19.999959071881165
SLE,2023,-35.4686672581981
SLE,2024,-41.92634621929931
SLV,1996,-0.3755621206816726
SLV,1998,-0.9895348105212611
SLV,2000,-1.5243991869738627
SLV,2002,-0.09863101654075658
SLV,2003,0.08959505696737936
SLV,2004,0.20511917035319255
SLV,2005,0.14175544772469698
SLV,2006,2.2507743862052747
SLV,2007,2.1365167487931607
SLV,2008,2.9472631446100115
SLV,2009,2.6138697197639216
SLV,2010,3.651259714539273
SLV,2011,2.287671139679227
SLV,2012,-2.3510726410430247
SLV,2013,-1.611407870691674
SLV,2014,9.024447062758433
SLV,2015,1.7183091487494557
SLV,2016,2.870651489948795
SLV,2017,0.6499195268396275
SLV,2018,-7.660038902892001
SLV,2019,5.121277834486646
SLV,2020,-3.5964656197575975
SLV,2021,-46.7098607826312
SLV,2022,-98.4573160425418
SLV,2023,-118.34781312399103
SLV,2024,-163.39763318818774
SOM,1996,-13.583953210644388
SOM,1998,-14.683887812572095
SOM,2000,-13.967362673666013
SOM,2002,-13.144762461834384
SOM,2003,-13.425466368026209
SOM,2004,-14.661708081723587
SOM,2005,-14.497191305414669
SOM,2006,-14.755963631134538
SOM,2007,-16.366788710832274
SOM,2008,-16.710129298733673
SOM,2009,-17.617746629970387
SOM,2010,-17.892796532036883
SOM,2011,-17.67708483155894
SOM,2012,-18.20768400920778
SOM,2013,-18.68785134680268
SOM,2014,-18.88961697261496
SOM,2015,-19.15913032970799
SOM,2016,-19.907447277062218
SOM,2017,-18.779798961581886
SOM,2018,-18.88486147359701
SOM,2019,-18.983789660136125
SOM,2020,-19.9556457868869
SOM,2021,-23.412024784210793
SOM,2022,-22.75305296828723
SOM,2023,-24.42437135806156
SOM,2024,-27.874001088310575
STP,1996,2.8126415868647587
STP,1998,3.6562467180452227
STP,2000,4.39858222173205
STP,2002,5.469346606055615
STP,2003,4.21276712282618
STP,2004,4.040893379647613
STP,2005,3.813359212622299
STP,2006,5.5538391221034225
STP,2007,3.894274930212671
STP,2008,3.10154116226345
STP,2009,3.978917861409896
STP,2010,4.577961362441773
STP,2011,7.414185820063418
STP,2012,8.083373154013668
STP,2013,5.847450616655395
STP,2014,7.561804873217406
STP,2015,7.013920212450315
STP,2016,5.3117580603351975
STP,2017,5.539381835258539
STP,2018,7.07187098910639
STP,2019,7.80801693595484
STP,2020,6.350305585812261
STP,2021,7.975673774463458
STP,2022,8.275835802156536
STP,2023,8.29422798814768
STP,2024,10.963745999393852
SUR,1996,0.1619650998760913
SUR,1998,0.3695386577433894
SUR,2000,1.2990803726525444
SUR,2002,1.3620435727130222
SUR,2003,1.4470833680413335
SUR,2004,1.5573311134903811
SUR,2005,2.0597364610911564
SUR,2006,3.264141284335093
SUR,2007,4.252640221612111
SUR,2008,5.754088850235091
SUR,2009,5.558799192192319
SUR,2010,5.341750113661581
SUR,2011,6.163939023131215
SUR,2012,6.698924841915847
SUR,2013,7.925899778744018
SUR,2014,8.820802429060091
SUR,2015,5.527930084287777
SUR,2016,6.313698418800028
SUR,2017,3.580586745690009
SUR,2018,5.952685417508219
SUR,2019,7.444670666787621
SUR,2020,9.126688058207684
SUR,2021,7.085966785931607
SUR,2022,8.789025235134106
SUR,2023,9.542858693174182
SUR,2024,7.267012395211864
SVK,2004,1.8113247787434152
SVK,2005,7.243990363895561
SVK,2006,12.029029946468903
SVK,2007,23.755229585306218
SVK,2008,36.580912526466335
SVK,2009,48.988600390053904
SVK,2010,62.15438824175965
SVK,2011,90.25570734979337
SVK,2012,110.7518790037042
SVK,2013,137.29790684793545
SVK,2014,169.2616814832451
SVK,2015,207.4624142678088
SVK,2016,246.7020028551805
SVK,2017,264.15671341502815
SVK,2018,264.5842345766084
SVK,2019,355.0664391341219
SVK,2020,445.6375963778179
SVK,2021,504.00922575522605
SVK,2022,545.118457465543
SVK,2023,630.9613111958006
SVK,2024,678.8858488480561
SVN,1998,2.5215840049672447
SVN,2000,5.716480582403472
SVN,2002,10.973967633540585
SVN,2003,14.165668140948473
SVN,2004,17.7158068158766
SVN,2005,23.48894814181072
SVN,2006,30.77148313957322
SVN,2007,35.96018591615849
SVN,2008,39.88985670564968
SVN,2009,46.260935059434914
SVN,2010,52.05494109924223
SVN,2011,57.973391281894635
SVN,2012,58.96650837993157
SVN,2013,64.27686027664453
SVN,2014,68.47792331382543
SVN,2015,80.14181890543446
SVN,2016,91.51941044666536
SVN,2017,104.25377891663426
SVN,2018,111.02900212116663
SVN,2019,142.6429118489638
SVN,2020,156.1262852905391
SVN,2021,162.10262674810184
SVN,2022,191.96803900414676
SVN,2023,227.01069787648524
SVN,2024,265.8924955341764
SWE,1996,81.32545037021048
SWE,1998,133.13083401956865
SWE,2000,188.1338787556506
SWE,2002,263.18342402447155
SWE,2003,307.7472099581764
SWE,2004,344.01859148697685
SWE,2005,387.96987757918833
SWE,2006,457.8190260274623
SWE,2007,536.2085368666777
SWE,2008,612.5091579923674
SWE,2009,688.9560364952064
SWE,2010,770.3830899503597
SWE,2011,943.8678673165546
SWE,2012,1073.2990742956338
SWE,2013,1137.390025751237
SWE,2014,1203.086638727986
SWE,2015,1333.4947588272976
SWE,2016,1455.6554819454248
SWE,2017,1547.5631031987016
SWE,2018,1682.1210721979842
SWE,2019,1797.3270912367504
SWE,2020,2017.1885542242524
SWE,2021,2166.30972621149
SWE,2022,2343.7117158479327
SWE,2023,2518.3624004842127
SWE,2024,2720.559576514104
SWZ,2000,-1.3842719896607443
SWZ,2002,-3.5394050414722873
SWZ,2003,-5.3888361919655114
SWZ,2004,-6.3776191635236446
SWZ,2005,-7.020499496367554
SWZ,2006,-7.019626605360608
SWZ,2007,-9.864191929425942
SWZ,2008,-13.436863664846296
SWZ,2009,-16.77519658503728
SWZ,2010,-21.805851512955897
SWZ,2011,-25.557960620060385
SWZ,2012,-29.827897606726975
SWZ,2013,-32.65046999348916
SWZ,2014,-37.811255948933294
SWZ,2015,-41.83601787551785
SWZ,2016,-50.90043377245825
SWZ,2017,-58.14814034663459
SWZ,2018,-64.55719678410907
SWZ,2019,-67.8785722465289
SWZ,2020,-75.282490514382
SWZ,2021,-88.6514512081658
SWZ,2022,-98.87701144798359
SWZ,2023,-105.8036343924683
SWZ,2024,-121.38534679620194
SYC,2007,0.6884659339617756
SYC,2008,1.2208852576919487
SYC,2009,1.8456788225055885
SYC,2010,3.2394091007738375
SYC,2011,2.998275861208177
SYC,2012,3.87823650109962
SYC,2013,3.4925037135862906
SYC,2014,3.699633658656713
SYC,2015,9.17305869069748
SYC,2016,12.834674153192916
SYC,2017,14.088221357782075
SYC,2018,17.517649053964366
SYC,2019,20.086374560946698
SYC,2020,35.15704754160007
SYC,2021,44.35572808551111
SYC,2022,47.984958973604044
SYC,2023,49.866636854175674
SYC,2024,53.82317725285154
SYR,1996,-10.017370073691144
SYR,1998,-12.221856368093906
SYR,2000,-14.91655226215303
SYR,2002,-16.78570945363973
SYR,2003,-18.63275205447596
SYR,2004,-18.83119199989068
SYR,2005,-18.10472550276504
SYR,2006,-20.091707595888998
SYR,2007,-23.319136285203
SYR,2008,-24.159502186471133
SYR,2009,-26.64117933758797
SYR,2010,-30.61717592256793
SYR,2011,-35.61605334525555
SYR,2012,-43.37802359134323
SYR,2013,-49.4089629334893
SYR,2014,-51.04611769096203
SYR,2015,-55.25022400263439
SYR,2016,-60.18795445296227
SYR,2017,-64.23022127122086
SYR,2018,-68.08199181603311
SYR,2019,-70.37122748607055
SYR,2020,-72.69728887733434
SYR,2021,-77.56404194029137
SYR,2022,-83.15325706926758
SYR,2023,-89.53855662969505
SYR,2024,-91.57150896215356
TCD,1996,-7.7944454651708615
TCD,1998,-8.280900876153112
TCD,2000,-9.94099934457098
TCD,2002,-11.5590609693451
TCD,2003,-14.226687503484444
TCD,2004,-15.11057645467702
TCD,2005,-17.654615592124145
TCD,2006,-21.06310814461758
TCD,2007,-23.252505897651574
TCD,2008,-24.284703343237265
TCD,2009,-25.525702898427287
TCD,2010,-26.31643042702821
TCD,2011,-26.621851021972756
TCD,2012,-27.533843338923763
TCD,2013,-29.44471031023365
TCD,2014,-28.663955023961726
TCD,2015,-30.679631917524123
TCD,2016,-34.176196062757
TCD,2017,-35.684514130388294
TCD,2018,-38.778438362369656
TCD,2019,-40.35491625430396
TCD,2020,-43.373669516848544
TCD,2021,-53.04301109591086
TCD,2022,-54.95746372951091
TCD,2023,-57.261955491766926
TCD,2024,-67.39005388697319
TGO,1996,-11.992581218850155
TGO,1998,-18.31245447016225
TGO,2000,-21.973108395279255
TGO,2002,-30.557835859547485
TGO,2003,-31.78151751679486
TGO,2004,-29.742087845888875
TGO,2005,-34.19481304794634
TGO,2006,-32.81802858173888
TGO,2007,-30.624388882290955
TGO,2008,-28.801728474666948
TGO,2009,-33.00841208639735
TGO,2010,-31.99823484916461
TGO,2011,-31.55715073100529
TGO,2012,-39.012519590091166
TGO,2013,-38.386882246211876
TGO,2014,-39.05817515734391
TGO,2015,-36.823928948277114
TGO,2016,-35.84166782779696
TGO,2017,-37.267035957263914
TGO,2018,-39.88835049997106
TGO,2019,-39.443423120439064
TGO,2020,-41.49201500630812
TGO,2021,-55.17590492538804
TGO,2022,-55.582499464133164
TGO,2023,-59.15436285845672
TGO,2024,-70.7898024334595
THA,1996,6.3315328486150495
THA,1998,15.642020811596286
THA,2000,26.29639051043159
THA,2002,35.75360622385994
THA,2003,21.2607244084077
THA,2004,10.323251125477952
THA,2005,-0.606234955292542
THA,2006,-65.99516344064341
THA,2007,-58.04662093961291
THA,2008,-55.98976841464615
THA,2009,-59.90631857414342
THA,2010,-85.14902225747453
THA,2011,-71.4252986896944
THA,2012,-52.30609267464276
THA,2013,-79.38043018534168
THA,2014,-186.52352562038382
THA,2015,-197.6777585094832
THA,2016,-215.3558922472913
THA,2017,-239.83027789787434
THA,2018,-272.9476758548577
THA,2019,-249.6207976756673
THA,2020,-288.81044735006105
THA,2021,-291.962608338623
THA,2022,-299.61890187095463
THA,2023,-259.8861135192356
THA,2024,-233.95167149753235
TJK,1996,-11.89518928435329
TJK,1998,-11.880865834001796
TJK,2000,-11.182043345728408
TJK,2002,-8.444255953147183
TJK,2003,-8.546099979340767
TJK,2004,-8.88445546474771
TJK,2005,-10.174607280798865
TJK,2006,-10.280688269296077
TJK,2007,-10.021227368812525
TJK,2008,-11.326589119077042
TJK,2009,-11.698122485863502
TJK,2010,-13.434770644854904
TJK,2011,-12.70932151310435
TJK,2012,-13.359577444871555
TJK,2013,-15.769039388006542
TJK,2014,-17.122734032864457
TJK,2015,-18.780257243047224
TJK,2016,-21.16190261193199
TJK,2017,-21.55417455559909
TJK,2018,-23.385427658647956
TJK,2019,-29.438577920700233
TJK,2020,-28.791685800099685
TJK,2021,-33.61045412203101
TJK,2022,-37.32808606517882
TJK,2023,-39.31536043008987
TJK,2024,-45.62250264068817
TKM,1996,-4.712197483265776
TKM,1998,-7.329561689912217
TKM,2000,-11.691048721533914
TKM,2002,-14.064831859429253
TKM,2003,-15.866052609196819
TKM,2004,-15.714887655516112
TKM,2005,-18.998504859418443
TKM,2006,-19.057431838943042
TKM,2007,-21.666870245266004
TKM,2008,-24.52804460369365
TKM,2009,-27.39482527192548
TKM,2010,-30.000713699490476
TKM,2011,-36.53490610218205
TKM,2012,-40.01345176840248
TKM,2013,-42.85369837919505
TKM,2014,-45.41563396247563
TKM,2015,-49.594578471948616
TKM,2016,-55.33718061970151
TKM,2017,-59.798868220441975
TKM,2018,-65.4736132852964
TKM,2019,-82.80482799231311
TKM,2020,-83.80848305252783
TKM,2021,-93.35002944798926
TKM,2022,-110.46930216579821
TKM,2023,-121.64664401511848
TKM,2024,-129.29608930796206
TLS,1996,-11.299788493214884
TLS,1998,-11.191131581124925
TLS,2000,1.162382271801725
TLS,2002,2.001863320575038
TLS,2003,2.120789255449558
TLS,2004,0.7369146752032015
TLS,2005,0.31610206948356934
TLS,2006,0.9138603463375465
TLS,2007,2.4904994227587
TLS,2008,3.026459872429741
TLS,2009,1.4491200347341018
TLS,2010,1.2192348030718725
TLS,2011,1.4094186561565025
TLS,2012,1.5455649935225215
TLS,2013,0.9075067067977817
TLS,2014,1.1761776710015897
TLS,2015,1.328832499297409
TLS,2016,1.1569203155459198
TLS,2017,2.220503171589096
TLS,2018,3.19397303787339
TLS,2019,4.619276076443393
TLS,2020,4.679293689242931
TLS,2021,6.217593192317544
TLS,2022,7.768364605376682
TLS,2023,7.576926176185043
TLS,2024,8.335747800013053
TON,2003,0.02135751697179483
TON,2004,-0.027317945961836204
TON,2005,-0.00627149305413518
TON,2006,-0.016792324838533323
TON,2007,-0.039184813658383326
TON,2008,0.4438961714421602
TON,2009,0.5091955224668293
TON,2010,0.9509958965228147
TON,2011,1.1833524396388053
TON,2012,1.0739071548219812
TON,2013,1.2229140682012483
TON,2014,1.4134821533431674
TON,2015,1.4876821505168063
TON,2016,1.3978013214618517
TON,2017,1.4781516589937318
TON,2018,2.844170536305225
TON,2019,3.1900418909106687
TON,2020,4.938051762910282
TON,2021,7.156220776802457
TON,2022,8.119368075395297
TON,2023,9.397768781134182
TON,2024,10.485940686983252
TTO,1996,6.2553736018290085
TTO,1998,7.455262788692723
TTO,2000,5.35499241940677
TTO,2002,7.036701749739511
TTO,2003,8.766876037500065
TTO,2004,8.90002064532181
TTO,2005,12.579627972544529
TTO,2006,14.344395486780632
TTO,2007,14.968576682534948
TTO,2008,15.858660575048251
TTO,2009,17.850903076128823
TTO,2010,19.599023921029374
TTO,2011,20.88803112304683
TTO,2012,21.923924712883327
TTO,2013,22.303996063433264
TTO,2014,23.17060754361792
TTO,2015,20.585496423888046
TTO,2016,21.847033098227755
TTO,2017,23.270143919401264
TTO,2018,22.660350413173006
TTO,2019,23.643667790206088
TTO,2020,25.922627525440042
TTO,2021,28.04058249780558
TTO,2022,28.39412534589218
TTO,2023,30.665584040446753
TTO,2024,29.372566305759126
TUN,1996,-8.256961570249766
TUN,1998,-12.420223541404628
TUN,2000,-15.279301056511374
TUN,2002,-19.928970499136728
TUN,2003,-21.488464958790065
TUN,2004,-26.409713653293057
TUN,2005,-32.839110312392066
TUN,2006,-37.94882702090275
TUN,2007,-48.95088620697952
TUN,2008,-58.868108421352986
TUN,2009,-78.03136996042618
TUN,2010,-101.22788627779555
TUN,2011,-18.11515652849457
TUN,2012,-7.8818509894769875
TUN,2013,-5.979445498556141
TUN,2014,29.398476131460427
TUN,2015,41.27209795543271
TUN,2016,48.74690111668819
TUN,2017,32.69483046944066
TUN,2018,31.84827157587025
TUN,2019,39.388858793425996
TUN,2020,42.011858569348476
TUN,2021,2.1563436733469734
TUN,2022,-94.5378019525896
TUN,2023,-127.5374664524287
TUN,2024,-191.54181896227075
TUR,1996,-4.2996937411121685
TUR,1998,-17.328965860496396
TUR,2000,-15.716628717090456
TUR,2002,-11.150497867854419
TUR,2003,0.17791861128948538
TUR,2004,8.494832626135826
TUR,2005,14.802926118688786
TUR,2006,15.2910796057891
TUR,2007,2.623839272119051
TUR,2008,9.622813136528874
TUR,2009,19.072843651292512
TUR,2010,7.826902639185673
TUR,2011,-25.58206235501837
TUR,2012,-30.145410796041705
TUR,2013,-64.61124708010497
TUR,2014,-128.30488778547073
TUR,2015,-178.59472496511447
TUR,2016,-251.41886549772147
TUR,2017,-309.598587647577
TUR,2018,-425.3607394517943
TUR,2019,-448.8230994571568
TUR,2020,-526.8537975118572
TUR,2021,-615.4322767377098
TUR,2022,-747.4660207556248
TUR,2023,-819.5785027876175
TUR,2024,-918.9586499232665
TUV,1996,9.314058441757508
TUV,1998,10.016058132526108
TUV,2000,10.74021621453627
TUV,2002,9.203831930780474
TUV,2003,8.656216685486186
TUV,2004,6.109366400821619
TUV,2005,7.47158601753755
TUV,2006,6.952551631724731
TUV,2007,6.601623412789399
TUV,2008,6.903998492351631
TUV,2009,7.220298311828147
TUV,2010,7.51918755208666
TUV,2011,7.860669472663057
TUV,2012,6.479252446122967
TUV,2013,6.643032132435258
TUV,2014,8.334781222690472
TUV,2015,8.641956863294617
TUV,2016,8.927706993705321
TUV,2017,9.214292850735978
TUV,2018,15.423578825597245
TUV,2019,20.04239096270069
TUV,2020,16.470485639860836
TUV,2021,20.065241726825835
TUV,2022,21.919704497669038
TUV,2023,23.647967894574567
TUV,2024,31.830494327502404
TWN,2002,4.020768319344871
TWN,2003,8.018852358752905
TWN,2004,10.88169184364747
TWN,2005,15.285945326211332
TWN,2006,19.579303536409313
TWN,2007,23.833735373297273
TWN,2008,28.587810816554803
TWN,2009,36.009817861959704
TWN,2010,43.32120240862942
TWN,2011,51.54330634401448
TWN,2012,58.252755406869575
TWN,2013,69.59375780679645
TWN,2014,79.16868480676644
TWN,2015,89.38144950843979
TWN,2016,105.84802317400563
TWN,2017,124.05112896536376
TWN,2018,133.53393302214215
TWN,2019,152.96647034343994
TWN,2020,176.48963221018195
TWN,2021,187.7687820962878
TWN,2022,209.81430440361424
TWN,2023,234.0767778328154
TWN,2024,259.457838437242
TZA,1996,-13.075199299486865
TZA,1998,-13.285512738904739
TZA,2000,-16.86815819283969
TZA,2002,-16.669244077870854
TZA,2003,-17.861251771440944
TZA,2004,-13.798084511704175
TZA,2005,-9.402544331232349
TZA,2006,0.35856533944226043
TZA,2007,3.9154001117008255
TZA,2008,0.5226054461183205
TZA,2009,0.7102650874731913
TZA,2010,-1.7554605363661617
TZA,2011,0.5203494558473706
TZA,2012,-6.668507081012348
TZA,2013,-10.998952387597484
TZA,2014,-10.616860200363098
TZA,2015,-14.865160221378575
TZA,2016,-27.341004394428627
TZA,2017,-34.78265599259686
TZA,2018,-53.985739847072665
TZA,2019,-66.85137044902557
TZA,2020,-90.82823989873182
TZA,2021,-118.49142271301022
TZA,2022,-122.39135885366215
TZA,2023,-118.45859108248897
TZA,2024,-130.16303763544857
UGA,1996,-6.22955274931303
UGA,1998,-7.551821560888883
UGA,2000,-11.076911139283107
UGA,2002,-15.022088735315947
UGA,2003,-12.414720372968455
UGA,2004,-11.746555964597492
UGA,2005,-10.658367433410616
UGA,2006,-7.130128674268581
UGA,2007,-9.994162985714523
UGA,2008,-12.627898766317884
UGA,2009,-14.37671766568504
UGA,2010,-17.514992451830583
UGA,2011,-23.155314613784792
UGA,2012,-26.56119036029028
UGA,2013,-33.78632779678927
UGA,2014,-36.93682774421769
UGA,2015,-43.041218939422784
UGA,2016,-62.97241273820156
UGA,2017,-67.99845052141619
UGA,2018,-78.64288288890184
UGA,2019,-88.55084340649928
UGA,2020,-94.79028516090271
UGA,2021,-117.36085518684872
UGA,2022,-129.86981408781477
UGA,2023,-133.7472000828797
UGA,2024,-159.8300046611407
UKR,1996,-2.0142029893839957
UKR,1998,-4.627766449910848
UKR,2000,-13.782642269453033
UKR,2002,-18.555408664017882
UKR,2003,-23.839459001431532
UKR,2004,-26.221345405123138
UKR,2005,-7.941849821035835
UKR,2006,9.977524636263928
UKR,2007,13.357148690341798
UKR,2008,16.207412740805452
UKR,2009,20.790048600685022
UKR,2010,1.6698122210994801
UKR,2011,-28.011872294710855
UKR,2012,-31.658237366024082
UKR,2013,-49.986074814299826
UKR,2014,-23.749677898767242
UKR,2015,-19.364233549684485
UKR,2016,-14.51992837280234
UKR,2017,-16.266540827141196
UKR,2018,11.284186717206172
UKR,2019,50.76167092393556
UKR,2020,72.93263088821766
UKR,2021,68.93840847423762
UKR,2022,22.81628289807068
UKR,2023,-9.283654162703824
UKR,2024,-21.04711914605847
URY,1996,8.133541586411898
URY,1998,11.919997450097162
URY,2000,16.137926120724536
URY,2002,22.398078358742538
URY,2003,24.767361369073836
URY,2004,26.223320194931723
URY,2005,32.7962154623014
URY,2006,42.55665851835869
URY,2007,50.54930673651649
URY,2008,61.119502064762464
URY,2009,83.16297054915536
URY,2010,111.46847886073034
URY,2011,136.5547730964783
URY,2012,155.28067126399432
URY,2013,194.92057923992456
URY,2014,228.0032724093141
URY,2015,274.2927389044992
URY,2016,318.6391768163887
URY,2017,354.99571520340737
URY,2018,394.75783571799883
URY,2019,437.25353362803764
URY,2020,482.72087253996006
URY,2021,519.2777769165108
URY,2022,549.1947217987927
URY,2023,600.6384816144885
URY,2024,650.9114646362959
USA,1996,807.3285861608487
USA,1998,966.8372312376246
USA,2000,1084.3485529112581
USA,2002,1423.6787367775094
USA,2003,1486.1167527740597
USA,2004,1530.9774113651324
USA,2005,1797.4903285120486
USA,2006,1930.1202250996257
USA,2007,2151.296720815871
USA,2008,2474.648337453695
USA,2009,2713.794729714044
USA,2010,2992.9407718503335
USA,2011,3147.35939944299
USA,2012,3537.3250716869225
USA,2013,3581.901519008624
USA,2014,4005.350734561855
USA,2015,4656.11795442799
USA,2016,4880.985749252052
USA,2017,4802.669251202394
USA,2018,4870.976613010268
USA,2019,5103.851149420604
USA,2020,5132.125593099912
USA,2021,5191.930597270689
USA,2022,5888.622630768012
USA,2023,6030.532851278031
USA,2024,6698.267370041122
UZB,1996,-12.369534031308545
UZB,1998,-20.53363105410061
UZB,2000,-29.505307250195948
UZB,2002,-32.5343908678921
UZB,2003,-36.74217855561286
UZB,2004,-38.29527868324704
UZB,2005,-45.998911948267185
UZB,2006,-47.865380406292495
UZB,2007,-51.43111269791147
UZB,2008,-56.11362798817948
UZB,2009,-59.66556272822607
UZB,2010,-64.60072211451431
UZB,2011,-68.85200374021821
UZB,2012,-76.18425338282903
UZB,2013,-76.12137026259434
UZB,2014,-78.76593755865547
UZB,2015,-87.24039508166246
UZB,2016,-93.09120933842154
UZB,2017,-95.52108326576192
UZB,2018,-93.02448546567227
UZB,2019,-120.96588200715559
UZB,2020,-120.18345523944213
UZB,2021,-116.55609427577353
UZB,2022,-133.00339672710106
UZB,2023,-142.61810129024323
UZB,2024,-164.69868856296864
VCT,2005,1.1406396478905407
VCT,2006,2.4214281326074816
VCT,2007,3.6575370977587585
VCT,2008,5.177576407276091
VCT,2009,7.3907229339331035
VCT,2010,11.106203697261087
VCT,2011,13.482827394035144
VCT,2012,16.827005840359952
VCT,2013,20.14551858618799
VCT,2014,23.561986684487415
VCT,2015,17.65857134703924
VCT,2016,19.580194072733764
VCT,2017,21.448575222356585
VCT,2018,21.059559804525538
VCT,2019,27.158250400443762
VCT,2020,29.40607846063788
VCT,2021,31.946518918102054
VCT,2022,32.83593682139302
VCT,2023,34.91811142380223
VCT,2024,34.02385680460551
VEN,1996,-1.196927692091731
VEN,1998,-0.9976713038334266
VEN,2000,-6.045980157813696
VEN,2002,-23.628682437425454
VEN,2003,-24.55355274750591
VEN,2004,-33.146326849761415
VEN,2005,-36.489375833254634
VEN,2006,-46.82514424704659
VEN,2007,-60.08280096907991
VEN,2008,-73.78300864269947
VEN,2009,-88.10500098578585
VEN,2010,-98.51268556007187
VEN,2011,-123.89952056108696
VEN,2012,-141.1249809047695
VEN,2013,-186.45349825541905
VEN,2014,-212.69114421421955
VEN,2015,-246.5910612308352
VEN,2016,-270.6835865323912
VEN,2017,-319.77453034217064
VEN,2018,-385.2864688236552
VEN,2019,-418.54133938965657
VEN,2020,-446.0360212257649
VEN,2021,-507.59830873033206
VEN,2022,-533.1948061510493
VEN,2023,-556.8007644633085
VEN,2024,-607.5053013102404
VNM,1996,-14.359881942874079
VNM,1998,-24.796084467064173
VNM,2000,-30.466765841078658
VNM,2002,-48.0827047409843
VNM,2003,-51.50085102489694
VNM,2004,-53.7351938797424
VNM,2005,-57.05676538926946
VNM,2006,-60.4421423916532
VNM,2007,-66.99786847072461
VNM,2008,-75.74168299097015
VNM,2009,-84.02745722585148
VNM,2010,-96.63541161526564
VNM,2011,-103.60458059261356
VNM,2012,-128.72487916299377
VNM,2013,-141.97074996344546
VNM,2014,-158.0406773700191
VNM,2015,-166.06926100294692
VNM,2016,-192.93519903939207
VNM,2017,-240.14785880300153
