x_log_signed_con_demand_per_capita__last,con_fossil_share_elec_pct__last,x_log_signed_con_solar__last,coverage,density,x_log_signed_con_demand_per_capita__last__cutoff,con_fossil_share_elec_pct__last__cutoff,x_log_signed_con_solar__last__cutoff,comparators,selected_density_threshold,selected_coverage_threshold,selected_solution
0.7034756518743552,0.1003677231174919,0.8986165631689103,0.7655310621242485,0.6690017513134852,1.3653829094529548,61.53321947371503,4.604243556460481,"['<', '>', '<']",,,False
0.6943430874607066,0.100611544103909,0.8986629574284661,0.7635270541082164,0.6743362831858407,1.3642113954930206,61.53450609481085,4.604275428344834,"['<', '>', '<']",,,False
0.6918571363282465,0.10034247038472,0.8980926962898216,0.7615230460921844,0.6749555950266429,1.3636805854911302,61.53308621734859,4.603883670889582,"['<', '>', '<']",,,False
0.6943430874607066,0.1091275399467084,0.8986629574284661,0.7595190380761523,0.6792114695340502,1.3642113954930206,61.669138599922455,4.604275428344834,"['<', '>', '<']",,,False
0.6920457410371492,0.1100459387969193,0.8980559126116342,0.7575150300601202,0.6798561151079137,1.3637006377956924,61.69237169555649,4.603858401273286,"['<', '>', '<']",,,False
0.6872653760692218,0.108642412248038,0.8982556339641093,0.7555110220440882,0.6829710144927537,1.3630734771412072,61.653666250320214,4.603995605658265,"['<', '>', '<']",,,False
0.6872653760692218,0.108642412248038,0.8940906431617442,0.751503006012024,0.6830601092896175,1.3630734771412072,61.653666250320214,4.596763798637587,"['<', '>', '<']",,,False
0.6872653760692218,0.108642412248038,0.8916428537130503,0.749498997995992,0.684981684981685,1.3630734771412072,61.653666250320214,4.591788220917509,"['<', '>', '<']",,,False
0.6873757025978784,0.1097733656339289,0.885893410399213,0.7474949899799599,0.6856617647058824,1.3630928644564355,61.68597825167662,4.569469199906522,"['<', '>', '<']",,,False
0.6873757025978784,0.1097733656339289,0.8808816260129473,0.7434869739478958,0.687037037037037,1.3630928644564355,61.68597825167662,4.54610346211749,"['<', '>', '<']",,,False
0.6873757025978784,0.1097733656339289,0.8747571294104798,0.7394789579158316,0.6884328358208955,1.3630928644564355,61.68597825167662,4.533285438299308,"['<', '>', '<']",,,False
0.68774184366535,0.1097733656339289,0.8747571294104798,0.7394789579158316,0.6884328358208955,1.36315720521273,61.68597825167662,4.533285438299308,"['<', '>', '<']",,,False
0.6876876980038766,0.1097733656339289,0.866558654274348,0.7334669338677354,0.6918714555765595,1.3631476903750928,61.68597825167662,4.500819659971784,"['<', '>', '<']",,,False
